z,E_LCDM,E_Flux,w_Flux,Omega_DE_Flux,zfit,H0_eff_curve
0.9086357947434293,1.6690972421307462,1.6676014908103078,-1.001376313882106,0.24992291171062528,0.640613266583229,67.34502298089348
0.9123904881101377,1.6727880669819422,1.6712939405423182,-1.0013616881210763,0.24881777424767137,0.6430538172715895,67.34496785305849
0.916145181476846,1.6764852296190855,1.6749927476192015,-1.0013471582722624,0.2477180750872303,0.64549436795995,67.34491272522352
0.9198998748435544,1.6801887927773131,1.6786979746450874,-1.0013327257476723,0.2466238560557074,0.6479349186483104,67.34485781021061
0.9236545682102628,1.6838986494265007,1.6824095139490616,-1.0013183893589896,0.24553501365337893,0.6503754693366709,67.34480532934998
0.9274092615769712,1.6876147862923991,1.6861273519090956,-1.0013041493209758,0.24445152479870685,0.6528160200250314,67.34475284848936
0.9311639549436795,1.69133720007563,1.6898514849097885,-1.0012900059873449,0.2433733748378449,0.6552565707133918,67.34470036762873
0.934918648310388,1.6950659671281219,1.6935819892103499,-1.001275960936465,0.24230061643013198,0.6576971214017523,67.3446480549371
0.9386733416770964,1.698800974358684,1.6973187510938736,-1.0012620127989638,0.2412331414765986,0.6601376720901128,67.34459814835544
0.9424280350438047,1.7025422086807696,1.7010617571404878,-1.0012481617308935,0.24017092691708575,0.6625782227784732,67.3445482417738
0.9461827284105131,1.706289659930036,1.7048109968636558,-1.0012344079193178,0.2391139521200813,0.6650187734668336,67.34449833519214
0.9499374217772215,1.7100434178466413,1.7085665599435087,-1.001220753111034,0.23806228019566408,0.6674593241551942,67.34444855438967
0.9536921151439299,1.7138033633855143,1.7123283267262557,-1.0012071957597137,0.2370157986869258,0.6698998748435546,67.34440115081351
0.9574468085106382,1.717569483647285,1.7160962839933969,-1.0011937359647956,0.2359744845876465,0.672340425531915,67.34435374723735
0.9612015018773467,1.7213417657785692,1.7198704185758726,-1.0011803738121126,0.2349383149095849,0.6747809762202754,67.34430634366119
0.9649561952440551,1.7251203005083109,1.7236508211400918,-1.0011671110241442,0.23390735269111287,0.6772215269086359,67.3442590257733
0.9687108886107634,1.7289049751177603,1.7274373784072625,-1.0011539460759569,0.232881491494024,0.6796620775969963,67.34421405819262
0.9724655819774718,1.7326957728354282,1.731230073290698,-1.0011408789480776,0.23186070501582876,0.6821026282853567,67.34416909061194
0.9762202753441802,1.7364926809941807,1.7350288928214361,-1.0011279096724814,0.23084497035921306,0.6845431789737172,67.34412412303125
0.9799749687108886,1.740295782810841,1.7388339201318606,-1.0011150398100228,0.2298343434790385,0.6869837296620777,67.34407920298274
0.9837296620775969,1.7441049802768036,1.7426450567180347,-1.0011022679995205,0.22882873081771649,0.6894242803504381,67.34403660012747
