t,a,z,H,sigma,C_sigma_base,rho_m,rho_r,C_sigma,G_esc,G_leak,Sdot_struct,source_gated,throughput_raw,rho_DE_flux,Omega_DE_flux,w_flux
2.7348601414291953e-05,0.0009447213160894527,1057.5132175691408,21651.563443427214,4.99999999999283,0.9999999990970465,355803413.9866333,112986784.9683229,0.9749997229493237,0.02500027705067631,5.175788667307146e-16,7.43296563078693e-08,9.61797140451574e-25,3.545315436462965e-30,0.6301889999999999,1.344287915058131e-09,-1.0
2.7406399668300084e-05,0.0009459031039215402,1056.1907374594543,21607.745716923117,4.9999999999928,0.9999999990933555,354471483.6233704,112423190.75404137,0.9749997219081543,0.025000278091845685,5.227812743784699e-16,7.45997911015804e-08,9.749951919191534e-25,3.601287044056647e-30,0.6301889999999999,1.3497455287742161e-09,-1.0
2.7464315125593768e-05,0.0009470863700969835,1054.869909623552,21564.019747847873,4.999999999992771,0.9999999990896644,353144539.2676121,111862407.82816337,0.9749997208630798,0.025000279136920156,5.280359736615182e-16,7.487090779243412e-08,9.883743529251889e-25,3.658141766569723e-30,0.6301889999999999,1.3552249124057811e-09,-1.0
2.7522348015550106e-05,0.000948271116465098,1053.550731997125,21520.3853360458,4.999999999992742,0.9999999990859735,351822562.2545163,111304422.16758128,0.9749997198140853,0.025000280185914714,5.333434901855605e-16,7.514300995015899e-08,1.0019371087674161e-24,3.715893529587345e-30,0.6301889999999999,1.3607261514438685e-09,-1.0
2.7580498567983105e-05,0.000949457344877512,1052.2332025184432,21476.84228181709,4.9999999999927125,0.9999999990822824,350505533.989112,110749219.81913686,0.9749997187611562,0.02500028123884379,5.387043548393818e-16,7.541610115746467e-08,1.0156859788488166e-24,3.7745564781605746e-30,0.6301889999999999,1.3662493317109191e-09,-1.0
2.7638767013144627e-05,0.0009506450571881727,1050.9173191283505,21433.39038591663,4.999999999992682,0.9999999990784796,349193435.9460348,110196786.8992711,0.9749997177042216,0.025000282295778442,5.44119103847971e-16,7.569018501008927e-08,1.0296235171480324e-24,3.83414498026349e-30,0.6301889999999999,1.371794539362059e-09,-1.0
2.7697153581724957e-05,0.0009518342552533442,1049.6030797702651,21390.029449553076,4.999999999992653,0.9999999990747885,347886249.66927123,109647109.59367912,0.9749997166433788,0.02500028335662119,5.495882788261356e-16,7.596526511684641e-08,1.0437523126845298e-24,3.894673630304149e-30,0.6301889999999999,1.3773618608863529e-09,-1.0
2.7755658504853762e-05,0.0009530249409316124,1048.2904823901754,21346.759274387743,4.999999999992623,0.9999999990709857,346583956.7718975,109100174.15696402,0.9749997155785006,0.025000284421499375,5.551124268326825e-16,7.624134509967263e-08,1.0580749900157392e-24,3.956157252691401e-30,0.6301889999999999,1.3829513831080948e-09,-1.0
2.7814282014101076e-05,0.0009542171160838917,1046.9795249366323,21303.579662533357,4.999999999992593,0.9999999990671828,345286538.9358161,108555966.91229115,0.9749997145096285,0.025000285490371477,5.606921004251605e-16,7.651842859367624e-08,1.0725942097084269e-24,4.0186109054578986e-30,0.6301889999999999,1.3885631931881129e-09,-1.0
2.787302434147767e-05,0.0009554107825734184,1045.6702053607555,21260.490416553355,4.999999999992562,0.99999999906338,343993977.91150886,108014474.25105067,0.9749997134367472,0.025000286563252816,5.663278577150841e-16,7.679651924718305e-08,1.0873126688421585e-24,4.0820498839392886e-30,0.6301889999999999,1.3941973786250173e-09,-1.0
2.7931885719436475e-05,0.0009566059422657654,1044.3625216162193,21217.49133946039,4.999999999992532,0.9999999990595771,342706255.5177674,107475682.63251173,0.9749997123598416,0.02500028764015838,5.720202624238104e-16,7.707562072178698e-08,1.1022331015081113e-24,4.146489724512632e-30,0.6301889999999999,1.3998540272565497e-09,-1.0
2.7990866380872932e-05,0.0009578025970288363,1043.056471659257,21174.582234715588,4.999999999992502,0.9999999990557743,341423353.6414473,106939578.58348808,0.9749997112788968,0.02500028872110316,5.777698839388918e-16,7.735573669239667e-08,1.1173582793169118e-24,4.211946208392492e-30,0.6301889999999999,1.4055332272608434e-09,-1.0
2.8049966559126013e-05,0.000959000748732871,1041.7520534486562,21131.762906227366,4.999999999992472,0.9999999990519715,340145254.2372096,106406148.69799969,0.9749997101938974,0.025000289806102582,5.83577297371037e-16,7.763687084728428e-08,1.1326910119135547e-24,4.2784353654874604e-30,0.6301889999999999,1.4112350671577445e-09,-1.0
2.8109186487979167e-05,0.0009602003992504514,1040.4492649457518,21089.033158350296,4.999999999992441,0.9999999990480568,338871939.32726437,105875379.63693626,0.9749997091047724,0.025000290895227595,5.89443083611649e-16,7.79190268881345e-08,1.1482341475019117e-24,4.345973478317438e-30,0.6301889999999999,1.4169596358101347e-09,-1.0
2.8168526401660914e-05,0.0009614015504564999,1039.148104114428,21046.392795884207,4.99999999999241,0.999999999044142,337603391.00112313,105347258.12772605,0.9749997080115622,0.025000291988437784,5.953678293909149e-16,7.820220853009298e-08,1.1639905733662132e-24,4.4145770859919945e-30,0.6301889999999999,1.422707022425225e-09,-1.0
2.8227986534845795e-05,0.0009626042042282836,1037.8485689211138,21003.84162407308,4.9999999999923785,0.9999999990402274,336339591.41534454,104821770.96400285,0.9749997069142519,0.025000293085748138,6.01352127336491e-16,7.848641950181477e-08,1.1799632164149256e-24,4.484262988251791e-30,0.6301889999999999,1.4284773165558866e-09,-1.0
2.8287567122655348e-05,0.000963808362445421,1036.5506573347755,20961.37944860387,4.9999999999923475,0.9999999990363126,335080522.7932806,104298905.00527453,0.9749997058128256,0.02500029418717442,6.073965760328064e-16,7.877166354551507e-08,1.1961550437221174e-24,4.5550482495737794e-30,0.6301889999999999,1.4342706081019905e-09,-1.0
2.8347268400658688e-05,0.0009650140269898792,1035.2543673269195,20919.006075605637,4.999999999992316,0.999999999032398,333826167.42483133,103778647.17659669,0.974999704707268,0.025000295292731955,6.135017800809061e-16,7.905794441701678e-08,1.2125690630785097e-24,4.626950203340505e-30,0.6301889999999999,1.440086987311717e-09,-1.0
2.8407090604873482e-05,0.0009662211997459794,1033.959696871587,20876.72131164845,4.999999999992285,0.9999999990284832,332576507.6661944,103260984.46824469,0.9749997035975637,0.025000296402436284,6.196683501589396e-16,7.934526588580065e-08,1.2292083235503e-24,4.699986456075493e-30,0.6301889999999999,1.4459265447828978e-09,-1.0
2.846703397176691e-05,0.0009674298826004027,1032.6666439453477,20834.524963742202,4.999999999992253,0.9999999990244567,331331525.9396124,102745903.935387,0.9749997024836411,0.025000297516358905,6.258969030832575e-16,7.963363173505586e-08,1.2460759160484063e-24,4.7741748917453874e-30,0.6301889999999999,1.4517893714643784e-09,-1.0
2.852709873825627e-05,0.0009686400774421876,1031.3752065273018,20792.416839335787,4.999999999992221,0.9999999990204301,330091204.73313266,102233392.69776413,0.9749997013655405,0.025000298634459517,6.321880618700835e-16,7.992304576172836e-08,1.2631749738943075e-24,4.849533676129199e-30,0.6301889999999999,1.4576755586573324e-09,-1.0
2.8587285141709925e-05,0.0009698517861627359,1030.0853825990741,20750.396746315953,4.999999999992189,0.9999999990164037,328855526.60035735,101723437.93936485,0.9749997002432462,0.025000299756753774,6.385424557978471e-16,8.02135117765717e-08,1.2805086734103731e-24,4.926081261256773e-30,0.6301889999999999,1.4635851980166294e-09,-1.0
2.8647593419948318e-05,0.0009710650106558177,1028.7971701448091,20708.4644930062,4.999999999992157,0.9999999990123771,327624474.16019565,101216026.9081052,0.9749996991167424,0.025000300883257554,6.449607204701363e-16,8.050503360419773e-08,1.2980802345072547e-24,5.003836389917337e-30,0.6301889999999999,1.4695183815522037e-09,-1.0
2.8708023811244528e-05,0.0009722797528175697,1027.5105671511722,20666.61988816588,4.999999999992125,0.9999999990083506,326398030.09662443,100711146.91551135,0.9749996979860134,0.02500030201398662,6.514434978792511e-16,8.079761508312584e-08,1.3158929212819668e-24,5.082818100238403e-30,0.6301889999999999,1.4754752016303915e-09,-1.0
2.8768576554325268e-05,0.0009734960145465006,1026.2255716073437,20624.862740989116,4.999999999992093,0.999999999004324,325176177.158442,100208785.33640143,0.9749996968510433,0.025000303148956737,6.57991436470435e-16,8.109126006583442e-08,1.3339500426243105e-24,5.163045730337265e-30,0.6301889999999999,1.4814557509753107e-09,-1.0
2.8829251888371914e-05,0.0009747137977434972,1024.9421815050134,20583.19286110366,4.999999999992061,0.9999999990001855,323958898.1590226,99708929.60856844,0.97499969571176,0.02500030428823996,6.646051912067488e-16,8.138597241881187e-08,1.3522549528346452e-24,5.244538923045886e-30,0.6301889999999999,1.4874601226702489e-09,-1.0
2.8890050053020867e-05,0.0009759331043118185,1023.6603948383863,20541.610058570153,4.999999999992029,0.999999998996159,322746175.97608316,99211567.2324698,0.9749996945682595,0.025000305431740477,6.712854236345344e-16,8.168175602260591e-08,1.370811052234807e-24,5.327317630708976e-30,0.6301889999999999,1.4934884101589967e-09,-1.0
2.8950971288365033e-05,0.00097715393615711,1022.3802096041669,20500.11414388073,4.999999999991996,0.9999999989920206,321537993.55143124,98716685.7709101,0.9749996934204141,0.02500030657958585,6.780328019496575e-16,8.197861477187727e-08,1.3896217878210997e-24,5.4114021200593815e-30,0.6301889999999999,1.4995407072472877e-09,-1.0
2.9012015834954193e-05,0.0009783762951873984,1021.1016238015659,20458.704927958297,4.999999999991963,0.9999999989878823,320334333.8907339,98224272.84873362,0.9749996922682634,0.02500030773173656,6.848480010642876e-16,8.227655257544891e-08,1.4086906538833321e-24,5.4968129771687076e-30,0.6301889999999999,1.5056171081041436e-09,-1.0
2.907318393379604e-05,0.0009796001833130958,1019.8246354322946,20417.38222215541,4.999999999991929,0.999999998983632,319135180.0632762,97734316.1525141,0.9749996911117353,0.025000308888264655,6.917317026744231e-16,8.25755733563581e-08,1.4280211926692838e-24,5.583571112476593e-30,0.6301889999999999,1.5117177072632775e-09,-1.0
2.913447582635717e-05,0.0009808256024470081,1018.5492425005574,20376.145838253153,4.999999999991896,0.9999999989794937,317940515.2017189,97246803.43024486,0.9749996899509255,0.025000310049074548,6.986845953280992e-16,8.287568105190918e-08,1.4476169950270756e-24,5.671697765899075e-30,0.6301889999999999,1.517842599624516e-09,-1.0
2.9195891754563673e-05,0.0009820525545043309,1017.2754430130551,20334.995588460326,4.999999999991863,0.9999999989753552,316750322.501868,96761722.49103533,0.9749996887857617,0.02500031121423829,7.057073744942305e-16,8.317687961372385e-08,1.4674817010911777e-24,5.76121451201691e-30,0.6301889999999999,1.5239918804551685e-09,-1.0
2.925743196080215e-05,0.000983281041402655,1016.0032349789794,20293.93128541233,4.99999999999183,0.9999999989711049,315564585.22243494,96279061.20480487,0.9749996876161716,0.025000312383828383,7.128007426321826e-16,8.347917300779397e-08,1.4876190009493827e-24,5.852143265346433e-30,0.6301889999999999,1.530165645391452e-09,-1.0
2.931909668792069e-05,0.0009845110650619738,1014.7326164100057,20252.95274217007,4.999999999991796,0.9999999989668548,314383286.6847984,95798807.50197816,0.9749996864421948,0.025000313557805187,7.199654092620647e-16,8.37825652145346e-08,1.508032635321607e-24,5.944506285692859e-30,0.6301889999999999,1.5363639904399224e-09,-1.0
2.938088617922948e-05,0.000985742627404679,1013.4635853202967,20212.059772219123,4.999999999991762,0.9999999989626045,313206410.27277523,95320949.37318583,0.9749996852638148,0.025000314736185247,7.272020910356569e-16,8.408706022883503e-08,1.5287263962645301e-24,6.0383261835873986e-30,0.6301889999999999,1.5425870119788657e-09,-1.0
2.9442800678501806e-05,0.000986975730355567,1012.1961397264965,20171.252189468676,4.999999999991728,0.9999999989583542,312033939.4323843,94845474.86896297,0.9749996840810149,0.025000315918985105,7.3451151180811505e-16,8.439266206011207e-08,1.549704127872853e-24,6.133625925810706e-30,0.6301889999999999,1.5488348067597346e-09,-1.0
2.9504840429975065e-05,0.000988210375841845,1010.9302776477241,20130.52980825039,4.999999999991694,0.9999999989539922,310865857.6716107,94372372.09944928,0.9749996828937227,0.02500031710627726,7.418944027103918e-16,8.469937473236363e-08,1.5709697269969862e-24,6.230428841003316e-30,0.6301889999999999,1.555107471908597e-09,-1.0
2.9567005678351354e-05,0.0009894465657931289,1009.6659971055755,20089.892443317603,4.99999999999166,0.9999999989497419,309702148.5601786,93901629.2340936,0.9749996817020334,0.02500031829796656,7.493515022223358e-16,8.500720228422071e-08,1.5925271439528854e-24,6.328758625363423e-30,0.6301889999999999,1.5614051049275461e-09,-1.0
2.962929666879849e-05,0.0009906843021414472,1008.4032961241196,20049.339909844257,4.999999999991625,0.9999999989453798,308542795.7293186,93433234.50135756,0.9749996805058185,0.025000319494181467,7.568835562465705e-16,8.531614876900053e-08,1.6143803832804688e-24,6.428639348435292e-30,0.6301889999999999,1.5677278036961497e-09,-1.0
2.969171364695101e-05,0.0009919235868212487,1007.1421727298906,20008.872023423795,4.999999999991591,0.9999999989410177,307387782.87153417,92967176.1884197,0.9749996793051169,0.025000320694883116,7.644913181831267e-16,8.562621825476144e-08,1.6365335044630122e-24,6.530095458988798e-30,0.6301889999999999,1.5740756664729182e-09,-1.0
2.9754256858910796e-05,0.0009931644217693993,1005.8826249518912,19968.488600068355,4.999999999991556,0.9999999989366556,306237093.7403774,92503442.64088488,0.974999678099912,0.02500032190008805,7.721755490047644e-16,8.593741482435476e-08,1.6589906226952155e-24,6.63315179099052e-30,0.6301889999999999,1.5804487918967258e-09,-1.0
2.981692655124807e-05,0.0009944068089251879,1004.6246508215863,19928.18945620768,4.999999999991521,0.9999999989321816,305090712.1502179,92042022.2624916,0.9749996768901305,0.02500032310986955,7.799370173331104e-16,8.62497425754794e-08,1.681755909648086e-24,6.737833569669905e-30,0.6301889999999999,1.5868472789882872e-09,-1.0
2.987972297100246e-05,0.0009956507502303326,1003.3682483728971,19887.974408688053,4.999999999991486,0.9999999989278195,303948621.97601235,91582903.51482104,0.9749996756758676,0.02500032432413235,7.877764995155561e-16,8.656320562073667e-08,1.7048335942288648e-24,6.844166417680542e-30,0.6301889999999999,1.5932712271516339e-09,-1.0
2.99426463656834e-05,0.0009968962476289746,1002.113415642207,19847.843274771578,4.99999999999145,0.9999999989233456,302810807.153086,91126074.91701174,0.9749996744569946,0.025000325543005353,7.956947797028611e-16,8.687780808768231e-08,1.7282279633928574e-24,6.952176361357638e-30,0.6301889999999999,1.5997207361755397e-09,-1.0
3.000569698327162e-05,0.0009981433030676929,1000.8601506683467,19807.79587213484,4.999999999991415,0.9999999989188717,301677251.67689604,90671525.04546836,0.97499967323355,0.02500032676645003,8.036926499276549e-16,8.719355411888342e-08,1.7519433629136276e-24,7.061889837075853e-30,0.6301889999999999,1.6061959062350538e-09,-1.0
3.0068875072219548e-05,0.000999391918495498,999.608451492601,19767.832018868223,4.999999999991379,0.9999999989143977,300547939.60281485,90219242.53357932,0.9749996720055167,0.025000327994483262,8.117709101836045e-16,8.751044787197132e-08,1.775984198205207e-24,7.17333369770496e-30,0.6301889999999999,1.6126968378929367e-09,-1.0
3.0132180881452386e-05,0.0010006420958638392,998.3583161587012,19727.951533474814,4.999999999991344,0.9999999989099237,299422855.0459025,89769216.0714312,0.9749996707728774,0.025000329227122586,8.199303685054631e-16,8.782849351969681e-08,1.8003549351368924e-24,7.286535219168606e-30,0.6301889999999999,1.6192236321011624e-09,-1.0
3.0195614660369123e-05,0.0010018938371266087,997.1097427128205,19688.154234869347,4.999999999991308,0.9999999989054499,298301982.1806811,89321434.40552521,0.9749996695356149,0.0250003304643851,8.281718410499e-16,8.814769524998587e-08,1.8250601008628282e-24,7.401522107106116e-30,0.6301889999999999,1.6257763902024256e-09,-1.0
3.025917665884316e-05,0.0010031471442401411,995.8627292035756,19648.439942377405,4.999999999991272,0.9999999989008641,297185305.24091685,88875886.33849742,0.9749996682936559,0.02500033170634408,8.364961521771132e-16,8.846805726599377e-08,1.8501042846671444e-24,7.51832250363856e-30,0.6301889999999999,1.6323552139316115e-09,-1.0
3.0322867127223326e-05,0.0010044020191632174,994.6172736820215,19608.80847573437,4.9999999999912355,0.9999999988962782,296072808.51939636,88432560.72883819,0.9749996670470389,0.025000332952961113,8.4490413453329335e-16,8.878958378616091e-08,1.875492138804231e-24,7.636964994241743e-30,0.6301889999999999,1.63896020541731e-09,-1.0
3.0386686316334927e-05,0.0010056584638570719,993.3733742016453,19569.259655084366,4.999999999991199,0.9999999988916924,294964476.36770284,87991446.49061225,0.9749996657957463,0.025000334204253738,8.533966291339371e-16,8.911227904426895e-08,1.901228379375256e-24,7.757478614727423e-30,0.6301889999999999,1.645591467183344e-09,-1.0
3.0450634477480352e-05,0.00100691648028539,992.1310288183686,19529.793300979432,4.999999999991163,0.9999999988871067,293860293.1960003,87552532.59318337,0.9749996645397605,0.025000335460239498,8.619744854479342e-16,8.943614728949584e-08,1.927317787200164e-24,7.879892858333855e-30,0.6301889999999999,1.652249102150256e-09,-1.0
3.051471186244012e-05,0.0010081760704143132,990.890235590542,19490.409234378545,4.999999999991126,0.9999999988825209,292760243.47281307,87115808.0609379,0.974999663279064,0.025000336720936045,8.706385614825463e-16,8.976119278647179e-08,1.9537652087058512e-24,8.004237682928591e-30,0.6301889999999999,1.6589332136368377e-09,-1.0
3.0578918723473895e-05,0.0010094372362124452,989.6509925789393,19451.107276646508,4.999999999991089,0.9999999988778232,291664311.72480404,86681261.9730091,0.974999662013583,0.025000337986416987,8.793897238692585e-16,9.008741981533683e-08,1.9805755568310206e-24,8.130543518324765e-30,0.6301889999999999,1.6656439053616762e-09,-1.0
3.064325531332114e-05,0.0010106999796508495,988.4132978467597,19411.887249553194,4.9999999999910525,0.9999999988732374,290572482.53656226,86248883.46300603,0.9749996607434118,0.025000339256588178,8.882288479504156e-16,9.041483267179532e-08,2.0077538119210574e-24,8.25884127371133e-30,0.6301889999999999,1.6723812814446557e-09,-1.0
3.0707721885202144e-05,0.0010119643027030557,987.1771494596223,19372.748975272494,4.999999999991015,0.9999999988685399,289484740.5503831,85818661.71874078,0.9749996594684207,0.02500034053157929,8.971568178668108e-16,9.074343566717356e-08,2.0353050226843027e-24,8.389162345201434e-30,0.6301889999999999,1.6791454464085108e-09,-1.0
3.0772318692819045e-05,0.0010132302073450642,985.9425454855606,19333.6922763813,4.999999999990978,0.9999999988638422,288401070.466051,85390585.98195747,0.9749996581886475,0.025000341811352467,9.061745266461315e-16,9.10732331284771e-08,2.063234307098934e-24,8.521538623499589e-30,0.6301889999999999,1.6859365051803817e-09,-1.0
3.083704599035649e-05,0.0010144976955553454,984.7094839950236,19294.71697585869,4.99999999999094,0.9999999988590327,287321457.0406274,84964645.54806456,0.9749996569040187,0.025000343095981314,9.152828762922548e-16,9.140422939844693e-08,2.09154685338607e-24,8.656002501688434e-30,0.6301889999999999,1.6927545630933426e-09,-1.0
3.0901904032482664e-05,0.001015766769314844,983.4779630608717,19255.822897084912,4.999999999990902,0.9999999988543351,286245885.0882354,84540829.7658667,0.9749996556146276,0.025000344385372353,9.244827778754839e-16,9.173642883561644e-08,2.1202479209506353e-24,8.792586883138795e-30,0.6301889999999999,1.6995997258879647e-09,-1.0
3.096689307435039e-05,0.0010170374306069864,982.2479807583697,19217.009863840343,4.999999999990864,0.9999999988495255,285174339.4798424,84119128.03729708,0.9749996543203445,0.025000345679655478,9.337751516237075e-16,9.20698358143707e-08,2.1493428413911335e-24,8.931325189544733e-30,0.6301889999999999,1.7064720997139e-09,-1.0
3.1032013371597514e-05,0.0010183096814176743,981.0195351651928,19178.27770030481,4.999999999990826,0.999999998844716,284106805.14305574,83699529.8171555,0.9749996530212072,0.02500034697879283,9.43160927014375e-16,9.240445472500132e-08,2.1788370194570983e-24,9.072251369083464e-30,0.6301889999999999,1.7133717911313975e-09,-1.0
3.10972651803485e-05,0.0010195835237352992,979.7926243614119,19139.626231056307,4.999999999990788,0.9999999988399065,283043267.0619004,83282024.61284077,0.9749996517171975,0.02500034828280251,9.526410428675578e-16,9.274028997376733e-08,2.2087359340722114e-24,9.215399904705816e-30,0.6301889999999999,1.7202989071129408e-09,-1.0
3.1162648757214803e-05,0.001020858959550737,978.5672464295003,19101.05528107032,4.99999999999075,0.999999998835097,281983710.2766153,82866601.98409143,0.974999650408297,0.025000349591703053,9.622164474397868e-16,9.307734598295074e-08,2.2390451393472846e-24,9.360805822555018e-30,0.6301889999999999,1.7272535550447794e-09,-1.0
3.1228164359295976e-05,0.0010221359908573538,977.3433994543266,19062.564675718793,4.999999999990711,0.9999999988302876,280928119.8834409,82453251.54272346,0.9749996490944873,0.02500035090551267,9.718880985189271e-16,9.341562719091619e-08,2.2697702656120873e-24,9.508504700519406e-30,0.6301889999999999,1.734235842728531e-09,-1.0
3.1293812244180735e-05,0.0010234146196510122,976.1210815231498,19024.154240769127,4.999999999990672,0.9999999988253663,279876481.0344066,82041962.95236982,0.9749996477756941,0.025000352224305855,9.8165696352e-16,9.375513805216963e-08,2.3009170204665715e-24,9.658532676919769e-30,0.6301889999999999,1.7412458783827866e-09,-1.0
3.1359592669947606e-05,0.0010246948479300682,974.9002907256214,18985.823802383395,4.999999999990633,0.9999999988204449,278828778.93712676,81632725.92822362,0.9749996464519546,0.025000353548045418,9.915240195819093e-16,9.409588303741594e-08,2.3324911898257634e-24,9.810926459332142e-30,0.6301889999999999,1.7482837706446807e-09,-1.0
3.142550589516596e-05,0.0010259766776953784,973.6810251537793,18947.573187117323,4.999999999990594,0.9999999988155236,277784998.8545899,81225530.23677993,0.9749996451232505,0.025000354876749453,1.0014902536652045e-15,9.443786663361844e-08,2.3644986390097864e-24,9.965723333550319e-30,0.6301889999999999,1.7553496285715116e-09,-1.0
3.1491552178897096e-05,0.0010272601109503044,972.4632829020428,18909.402221919303,4.999999999990555,0.9999999988106023,276745126.10494983,80820365.69557929,0.9749996437895632,0.025000356210436836,1.0115566626508206e-15,9.47810933440588e-08,2.396945313828678e-24,1.0122961172689855e-29,0.6301889999999999,1.762443561642362e-09,-1.0
3.155773178069489e-05,0.0010285451497007117,971.2470620672142,18871.310734129598,4.999999999990515,0.9999999988055691,275709146.061323,80417222.17295451,0.9749996424508178,0.025000357549182173,1.0217242534397507e-15,9.512556768839502e-08,2.429837241692183e-24,1.0282678446434305e-29,0.6301889999999999,1.7695656797596905e-09,-1.0
3.162404496060683e-05,0.0010298317959549746,970.0323607484743,18833.29855147938,4.999999999990476,0.9999999988006477,274677044.151581,80016089.58777678,0.9749996411071074,0.02500035889289265,1.0319940430537763e-15,9.547129420272143e-08,2.463180532707915e-24,1.0444914230427374e-29,0.6301889999999999,1.7767160932509627e-09,-1.0
3.1690491979175135e-05,0.001031120051723983,968.8191770473752,18795.365502089673,4.999999999990436,0.9999999987956145,273648805.8581428,79616957.90920231,0.9749996397583014,0.025000360241698605,1.0423670587372362e-15,9.581827743962981e-08,2.4969813808544837e-24,1.0609708215813507e-29,0.6301889999999999,1.7838949128703025e-09,-1.0
3.175707309743735e-05,0.0010324099190211385,967.6075090678445,18757.511414470668,4.999999999990396,0.9999999987905813,272624416.7177761,79219817.15642375,0.9749996384044364,0.025000361595563625,1.0528443380597072e-15,9.616652196826718e-08,2.531246065093983e-24,1.0777100718927516e-29,0.6301889999999999,1.7911022498000858e-09,-1.0
3.1823788576927455e-05,0.0010337013998623626,966.3973549161781,18719.73611752064,4.999999999990355,0.9999999987854363,271603862.32139003,78824657.39841917,0.9749996370454381,0.025000362954561872,1.0634269290198332e-15,9.651603237439742e-08,2.56598095056593e-24,1.0947132691137344e-29,0.6301889999999999,1.7983382156526095e-09,-1.0
3.189063867967692e-05,0.0010349944962661007,965.188712701035,18682.03944052502,4.999999999990315,0.9999999987804031,270587128.3138316,78431468.75370324,0.9749996356813988,0.025000364318601198,1.0741158901501645e-15,9.686681326046221e-08,2.601192489741757e-24,1.111984572884179e-29,0.6301889999999999,1.8056029224717433e-09,-1.0
3.195762366821538e-05,0.0010362892102533203,963.9815805334406,18644.42121315562,4.9999999999902744,0.9999999987752581,269574200.3936879,78040241.39008182,0.9749996343121878,0.025000365687812165,1.0849122906229904e-15,9.721886924564004e-08,2.636887223663207e-24,1.1295282083624763e-29,0.6301889999999999,1.8128964827345568e-09,-1.0
3.202474380557167e-05,0.0010375855438475175,962.7759565267796,18606.881265469623,4.999999999990234,0.999999998770113,268565064.3130819,77650965.524405,0.9749996329378414,0.02500036706215858,1.095817210357312e-15,9.757220496590805e-08,2.6730717831175404e-24,1.1473484672570465e-29,0.6301889999999999,1.8202190093529964e-09,-1.0
3.209199935527501e-05,0.0010388834990747227,961.5718387967909,18569.419427908615,4.999999999990193,0.999999998764968,267559705.87747076,77263631.42232168,0.9749996315583409,0.025000368441659093,1.106831740126895e-15,9.792682507410411e-08,2.7097528898922905e-24,1.1654497088740449e-29,0.6301889999999999,1.8275706156755661e-09,-1.0
3.2159390581355366e-05,0.001040183077963495,960.3692254615729,18532.035531297926,4.999999999990152,0.999999998759823,266558110.94545233,76878229.39803886,0.9749996301736663,0.02500036982633369,1.1179569816692808e-15,9.828273423998534e-08,2.7469373580182167e-24,1.1838363611814162e-29,0.6301889999999999,1.8349514154889493e-09,-1.0
3.2226917748345106e-05,0.0010414842825449367,959.1681146415699,18494.729406845367,4.99999999999011,0.9999999987545661,265560265.4285574,76494749.81407586,0.9749996287837426,0.025000371216257422,1.1291940477961068e-15,9.863993715029336e-08,2.784632095041565e-24,1.2025129218900217e-29,0.6301889999999999,1.842361523019757e-09,-1.0
3.229458112127939e-05,0.0010427871148526882,957.9685044595774,18457.500886140642,4.999999999990069,0.9999999987494211,264566155.29105887,76113183.0810261,0.9749996273886621,0.025000372611337918,1.1405440625043275e-15,9.899843850881307e-08,2.8228441032823202e-24,1.2214839595513879e-29,0.6301889999999999,1.8498010529361556e-09,-1.0
3.236238096569732e-05,0.001044091576922933,956.7703930407365,18420.349801154316,4.9999999999900275,0.9999999987441642,263575766.54977176,75733519.6573165,0.9749996259882934,0.025000374011706628,1.1520081610886713e-15,9.935824303643575e-08,2.8615804811786606e-24,1.2407541146729833e-29,0.6301889999999999,1.8572701203495796e-09,-1.0
3.243031754764302e-05,0.001045397670794405,955.5737785125282,18383.275984236854,4.999999999989986,0.9999999987389073,262589085.27385417,75355750.04896775,0.9749996245826725,0.02500037541732747,1.1635874902552266e-15,9.971935547122192e-08,2.9008484245620808e-24,1.2603281008510389e-29,0.6301889999999999,1.8647688408164452e-09,-1.0
3.2498391133666294e-05,0.0010467053985083853,954.3786590047752,18346.279268117883,4.999999999989943,0.9999999987335386,261606097.5846157,74979864.80935876,0.974999623171724,0.02500037682827605,1.1752832082360942e-15,1.0008178056846281e-07,2.940655228025591e-24,1.280210705921024e-29,0.6301889999999999,1.8722973303398237e-09,-1.0
3.256660199082375e-05,0.0010480147621087091,953.1850326496368,18309.3594859052,4.999999999989901,0.9999999987282817,260626789.65531978,74605854.53898941,0.9749996217555399,0.02500037824446011,1.187096484905264e-15,1.0044552310074299e-07,2.9810082862464825e-24,1.3004067931263515e-29,0.6301889999999999,1.87985570537117e-09,-1.0
3.2634950386679876e-05,0.0010493257636417705,951.9928975816038,18272.51647108384,4.999999999989859,0.999999998722913,259651147.7109877,74233709.88524497,0.9749996203339883,0.025000379666011652,1.1990285018956568e-15,1.0081058785800484e-07,3.0219150954062277e-24,1.3209213023055105e-29,0.6301889999999999,1.8874440828120504e-09,-1.0
3.270343658930769e-05,0.0010506384051565208,950.8022519375,18235.75005751532,4.999999999989816,0.9999999987175442,258679158.0282088,73863421.54216368,0.9749996189071054,0.025000381092894597,1.2110804527172638e-15,1.0117697964760936e-07,3.063383254536642e-24,1.341759251097755e-29,0.6301889999999999,1.8950625800158386e-09,-1.0
3.277206086728987e-05,0.0010519526887044746,949.6130938564769,18199.06007943667,4.9999999999897735,0.9999999987121755,257710806.93494475,73494980.25020312,0.9749996174748712,0.025000382525128817,1.223253542876566e-15,1.0154470329440122e-07,3.1054204669581838e-24,1.3629257361678236e-29,0.6301889999999999,1.902711314789464e-09,-1.0
