z_leak,m,n,rho_floor_frac,lambda0,Omega_DE_0,Omega_DE_1090,w0,w_z1,w_z2,w_z3,hump_abs_z1_3,hump_signed_z2,score,pass_basic
7.0,7.0,4.0,0.7,2.9175015623316933,0.7000000000000001,9.47899795728298e-10,-1.1660486418278095,-1.0840107689406628,-1.0494490988178136,-1.015441952297839,0.08397871382459243,-0.049449098817813564,1.6604864182780965,False
12.0,4.0,4.0,0.7,2.917772586978005,0.7000000000000001,9.47899795728298e-10,-1.1660583209283386,-1.0839754572644156,-1.0493605375804513,-1.0154234649063842,0.08394330449619747,-0.049360537580451336,1.6605832092833872,False
9.0,5.0,4.0,0.7,2.9178633284097866,0.7000000000000001,9.47899795728298e-10,-1.1660676512013817,-1.084000836564617,-1.0493854196091652,-1.01540555627086,0.08396871557672125,-0.049385419609165204,1.6606765120138178,False
11.0,4.0,4.0,0.7,2.918909786624311,0.7000000000000001,9.47899795728298e-10,-1.1661208612164748,-1.0839978749900658,-1.0493314549529724,-1.0153787264914484,0.08396566859797372,-0.04933145495297242,1.6612086121647496,False
6.0,8.0,4.0,0.7,2.9191198131755023,0.7000000000000001,9.47899795728298e-10,-1.1661408233641515,-1.084071313620257,-1.0494823618151863,-1.0153994661838852,0.08403925010834246,-0.04948236181518628,1.661408233641516,False
7.0,6.0,4.0,0.7,2.9194406225376555,0.7000000000000001,9.47899795728298e-10,-1.1661584803726022,-1.0840653664072417,-1.0494054279770635,-1.015335114354712,0.08403323979194965,-0.04940542797706349,1.6615848037260228,False
8.0,5.0,4.0,0.7,2.919932213295862,0.7000000000000001,9.47899795728298e-10,-1.1661842802243296,-1.0840565837937102,-1.0493472179512855,-1.015310912743667,0.08402438688909797,-0.049347217951285494,1.6618428022432974,False
10.0,4.0,4.0,0.7,2.920618440252669,0.7000000000000001,9.47899795728298e-10,-1.166214788178034,-1.0840312286147515,-1.0492869426034879,-1.0153111799173118,0.08399894088569226,-0.04928694260348787,1.6621478817803415,False
6.0,7.0,4.0,0.7,2.92094277942685,0.7000000000000001,9.47899795728298e-10,-1.166244435467126,-1.0841281306123656,-1.049447700587743,-1.015282068166996,0.08409601279623757,-0.04944770058774295,1.6624443546712608,False
9.0,4.0,4.0,0.7,2.9232737340212163,0.7000000000000001,9.47899795728298e-10,-1.166360662371543,-1.0840823253297336,-1.04921598461914,-1.015205607737218,0.08404990949298963,-0.04921598461914001,1.6636066237154312,False
7.0,5.0,4.0,0.7,2.923793016038362,0.7000000000000001,9.47899795728298e-10,-1.1664018136516288,-1.0841587892950006,-1.0492683724138607,-1.0151279592700746,0.08412644504542754,-0.04926837241386073,1.6640181365162887,False
6.0,6.0,4.0,0.7,2.9243706094570556,0.7000000000000001,9.47899795728298e-10,-1.166438372702181,-1.0842189166347682,-1.0493467866914488,-1.0150818657008247,0.08418665363221112,-0.04934678669144876,1.664383727021811,False
8.0,4.0,4.0,0.7,2.927564933515991,0.7000000000000001,9.47899795728298e-10,-1.1665961906704028,-1.0841631506118152,-1.0490971893074328,-1.015033968624065,0.0841305236953076,-0.04909718930743279,1.6659619067040288,False
6.0,5.0,4.0,0.7,2.9314472755212537,0.7000000000000001,9.47899795728298e-10,-1.1668327252238957,-1.0843555471002035,-1.0490885466588034,-1.0147495935089323,0.08432289247497238,-0.049088546658803356,1.668327252238958,False
7.0,4.0,4.0,0.7,2.934825516332691,0.7000000000000001,9.47899795728298e-10,-1.166994132932749,-1.0842954104743425,-1.048886108924912,-1.0147423762661,0.08426241612148533,-0.048886108924911964,1.66994132932749,False
6.0,4.0,4.0,0.7,2.94779562427573,0.7000000000000001,9.47899795728298e-10,-1.1677033970585382,-1.0845190630110475,-1.0484828711174432,-1.0142236761722871,0.08448538379915749,-0.048482871117443205,1.6770339705853832,False
12.0,8.0,1.0,0.4,1.3771254590541582,0.7000000000000001,5.416570263505008e-10,-1.0848739054746048,-1.238097602623064,-1.2789483078182236,-1.129498150600109,0.30021844332753744,-0.27894830781822355,1.7498312713837367,False
12.0,7.0,1.0,0.4,1.3772637023533225,0.7000000000000001,5.416570263505008e-10,-1.0848824256781147,-1.2381297297145086,-1.2789935288175873,-1.1295022440713813,0.30026632429316646,-0.2789935288175873,1.75015587824698,False
11.0,8.0,1.0,0.4,1.3773162673000556,0.7000000000000001,5.416570263505008e-10,-1.0848856669955675,-1.2381424934953735,-1.2790202674348468,-1.1295293147876644,0.30028905483245194,-0.27902026743484676,1.7503019441179362,False
11.0,7.0,1.0,0.4,1.3775213440085254,0.7000000000000001,5.416570263505008e-10,-1.084898305951881,-1.2381900493970996,-1.2790854466794315,-1.1295301290917246,0.30035919420843493,-0.27908544667943147,1.7507790305609867,False
12.0,6.0,1.0,0.4,1.3775711054140218,0.7000000000000001,5.416570263505008e-10,-1.084901358017302,-1.2381992210430048,-1.279075268549448,-1.1294830597567087,0.30036191082198593,-0.279075268549448,1.75082313428295,False
10.0,8.0,1.0,0.4,1.3776468369622095,0.7,5.416570263505008e-10,-1.0849060434480136,-1.2382202476350777,-1.279144087021145,-1.1295793522167636,0.30041107163788183,-0.279144087021145,1.7511157926695446,False
11.0,6.0,1.0,0.4,1.3779624527526804,0.7000000000000001,5.416570263505008e-10,-1.0849254701748092,-1.2382893168215123,-1.2791973974115185,-1.1294920790601517,0.3004934938825081,-0.2791973974115185,1.7517221711606341,False
10.0,7.0,1.0,0.4,1.3779583372385917,0.7000000000000001,5.416570263505008e-10,-1.0849252406655128,-1.2382922744437281,-1.2792392611451455,-1.129570250786813,0.30051581259935256,-0.2792392611451455,1.7518314696518917,False
12.0,5.0,1.0,0.4,1.3783691119255916,0.7000000000000001,5.416570263505008e-10,-1.0849503360687893,-1.23836782551905,-1.2792169975958323,-1.1293687148008502,0.3005622329847597,-0.2792169975958323,1.752314525611693,False
9.0,8.0,1.0,0.4,1.3782427586651413,0.7000000000000001,5.416570263505008e-10,-1.0849427762198531,-1.2383603762238533,-1.2793651357645217,-1.1296593787259614,0.3006302392576572,-0.2793651357645217,1.7525789584868185,False
10.0,6.0,1.0,0.4,1.3786051438627662,0.7000000000000001,5.416570263505008e-10,-1.0849650667239903,-1.23843698047176,-1.2793933838127711,-1.1294952566372636,0.3007073349022371,-0.2793933838127711,1.7531873417510897,False
9.0,7.0,1.0,0.4,1.3787285787414403,0.7000000000000001,5.416570263505008e-10,-1.0849727149912403,-1.2384722644265231,-1.2795054031912623,-1.1296238158133831,0.30078974191432417,-0.27950540319126227,1.7536758594840247,False
11.0,5.0,1.0,0.4,1.37905746938686,0.7000000000000001,5.416570263505008e-10,-1.0849926539967392,-1.238518817819053,-1.2793777937364383,-1.129316361112612,0.3007596869008844,-0.27937779373643834,1.7537249744718149,False
8.0,8.0,1.0,0.4,1.379367585708429,0.7000000000000001,5.416570263505008e-10,-1.0850121105996613,-1.238624785168584,-1.2797763288814126,-1.1297816649084504,0.3010417464730608,-0.2797763288814126,1.7553298383619182,False
9.0,6.0,1.0,0.4,1.379700001309161,0.7000000000000001,5.416570263505008e-10,-1.0850325176656999,-1.2386878903479532,-1.279717031732776,-1.129474724156118,0.30106662378847204,-0.27971703173277596,1.75565829559936,False
12.0,4.0,1.0,0.4,1.380810654045494,0.7000000000000001,5.416570263505008e-10,-1.0850980773736922,-1.2388141489176872,-1.2794063717492103,-1.128923240674785,0.30097682507486434,-0.27940637174921035,1.7558648991112453,False
10.0,5.0,1.0,0.4,1.3801365341231,0.7000000000000001,5.416570263505008e-10,-1.0850589814852205,-1.238754635350464,-1.2796209140482173,-1.1292177911985777,0.3010643730592997,-0.2796209140482173,1.7559116801487047,False
8.0,7.0,1.0,0.4,1.380148034838006,0.7000000000000001,5.416570263505008e-10,-1.0850602024279417,-1.2388035036995453,-1.2799830055878962,-1.1296779362956182,0.30128911595841146,-0.27998300558789624,1.757047604071475,False
11.0,4.0,1.0,0.4,1.3822261045784698,0.7000000000000001,5.416570263505008e-10,-1.08518419574737,-1.2390905314989482,-1.2795883019386196,-1.1287106788219394,0.30127231680639466,-0.2795883019386196,1.7582035415056745,False
9.0,5.0,1.0,0.4,1.3818868400102564,0.7000000000000001,5.416570263505008e-10,-1.0851665476356378,-1.2391353278961375,-1.2799964329432691,-1.129023666513856,0.3015481792662247,-0.27999643294326915,1.7594063726875024,False
8.0,6.0,1.0,0.4,1.381646102260841,0.7000000000000001,5.416570263505008e-10,-1.0851524019159742,-1.2391323910404732,-1.2802676664784327,-1.1293760485641593,0.30169328413901053,-0.2802676664784327,1.7599904398547954,False
7.0,8.0,1.0,0.4,1.3816092083332656,0.7000000000000001,5.416570263505008e-10,-1.085150283491468,-1.2391515161072213,-1.2805768498757915,-1.1299344006665744,0.30185513851063206,-0.28057684987579146,1.7607785274678407,False
10.0,4.0,1.0,0.4,1.3843138590654374,0.7000000000000001,5.416570263505008e-10,-1.0853111638193804,-1.2394957919882394,-1.2798406087159306,-1.1283775991251623,0.3016979592073501,-0.27984060871593064,1.7616014342305557,False
7.0,7.0,1.0,0.4,1.3829049609593396,0.7000000000000001,5.416570263505008e-10,-1.0852301193727907,-1.2394456660529678,-1.2808737221668982,-1.1296551461324305,0.30224361754437723,-0.2808737221668982,1.7635192814497942,False
8.0,5.0,1.0,0.4,1.384840770287196,0.7000000000000001,5.416570263505008e-10,-1.0853480354979714,-1.2397737941384475,-1.280587710276215,-1.1286209066226365,0.30234125949279655,-0.2805877102762151,1.765186652443698,False
9.0,4.0,1.0,0.4,1.3874891140301027,0.7,5.416570263505008e-10,-1.0855041593423354,-1.2401074248076625,-1.2801927048399135,-1.127834219066747,0.3023257902169121,-0.28019270483991354,1.7666705445079138,False
7.0,6.0,1.0,0.4,1.385282659619396,0.7000000000000001,5.416570263505008e-10,-1.0853763972365211,-1.2399592645340913,-1.2812313928944787,-1.1290300337074366,0.3028328605401118,-0.28123139289447874,1.7679282750657714,False
6.0,8.0,1.0,0.4,1.3863801600611678,0.7000000000000001,5.416570263505008e-10,-1.0854443604835018,-1.2402722063824378,-1.2822122229598951,-1.129930605316528,0.3035627631805937,-0.2822122229598951,1.7722574207379878,False
8.0,4.0,1.0,0.4,1.3924940986505339,0.7000000000000001,5.416570263505008e-10,-1.0858081324113733,-1.2410616115871629,-1.2806815989849754,-1.126906227566689,0.30327466254656565,-0.28068159898497536,1.7744546368465626,False
7.0,5.0,1.0,0.4,1.3900641249808559,0.7000000000000001,5.416570263505008e-10,-1.085668836280792,-1.2408931814917974,-1.2815293027104167,-1.1277340050686686,0.30368638552033644,-0.28152930271041665,1.7751202904096037,False
6.0,7.0,1.0,0.4,1.3886092255482503,0.7000000000000001,5.416570263505008e-10,-1.0855816731848646,-1.2407710198922215,-1.282596114174587,-1.1291973593156146,0.304169042387457,-0.28259611417458697,1.7766619437859328,False
6.0,6.0,1.0,0.4,1.392497646073713,0.7000000000000001,5.416570263505008e-10,-1.0858207321907711,-1.2415894405981456,-1.2829495960244797,-1.1278859486898112,0.3050019437508049,-0.28294959602447967,1.7832170406617371,False
7.0,4.0,1.0,0.4,1.4007237186695431,0.7000000000000001,5.416570263505008e-10,-1.0863074028583708,-1.2426082447070992,-1.281337779904486,-1.1252386068590423,0.30474427898902445,-0.28133777990448605,1.7867954235288313,False
6.0,5.0,1.0,0.4,1.399830533408755,0.7000000000000001,5.416570263505008e-10,-1.0862683233288257,-1.2429608254974922,-1.2830086036611572,-1.1256497529158405,0.30604956705830455,-0.2830086036611572,1.7929310685797812,False
6.0,4.0,1.0,0.4,1.4149610703231044,0.7000000000000001,5.416570263505008e-10,-1.0871697387272996,-1.2452286457099069,-1.2821158766125471,-1.1220776208765226,0.30707052226478027,-0.2821158766125471,1.8070499985968986,False
12.0,8.0,2.0,0.4,2.338759163249641,0.7,5.416570263505008e-10,-1.1403730549173157,-1.2450527318568052,-1.244125219584811,-1.1016674108558826,0.27816146501667527,-0.24412521958481093,2.194537874256533,False
12.0,7.0,2.0,0.4,2.3388998969349184,0.7000000000000001,5.416570263505008e-10,-1.1403815019464403,-1.2450738725809154,-1.2441475748208002,-1.1016618838245196,0.2781883361863984,-0.24414757482080018,2.194756700396396,False
11.0,8.0,2.0,0.4,2.338907235993467,0.7000000000000001,5.416570263505008e-10,-1.1403819444744503,-1.2450753907711187,-1.2441545772735685,-1.1016747576668933,0.2781918808406658,-0.24415457727356848,2.1947788489478333,False
11.0,7.0,2.0,0.4,2.339124558719819,0.7000000000000001,5.416570263505008e-10,-1.1403949880790285,-1.2451079545471488,-1.2441878885656883,-1.1016633715813786,0.27823294026247436,-0.2441878885656883,2.195114582102658,False
10.0,8.0,2.0,0.4,2.339182624841144,0.7000000000000001,5.416570263505008e-10,-1.1403984774216425,-1.2451175157393388,-1.2442086642884527,-1.1016863387581202,0.27824831234670455,-0.24420866428845267,2.1952263359499486,False
12.0,6.0,2.0,0.4,2.3392417121825133,0.7000000000000001,5.416570263505008e-10,-1.1404019962495742,-1.2451232807515429,-1.244187085975227,-1.10163084255848,0.27824636402218994,-0.2441870859752271,2.1952517826066926,False
10.0,7.0,2.0,0.4,2.339526475916675,0.7000000000000001,5.416570263505008e-10,-1.1404191143259916,-1.2451688653879724,-1.2442588284539713,-1.101662470460108,0.27831235773658136,-0.2442588284539713,2.1957529319428244,False
11.0,6.0,2.0,0.4,2.339628594662207,0.7000000000000001,5.416570263505008e-10,-1.1404252051614283,-1.2451804567132643,-1.2442428023802141,-1.101612123941463,0.27831703846260325,-0.24424280238021412,2.1958372439273006,False
9.0,8.0,2.0,0.4,2.3397160695030204,0.7000000000000001,5.416570263505008e-10,-1.1404305026179367,-1.2451990724251012,-1.2443120399095096,-1.101703084716076,0.27835725752318763,-0.24431203990950956,2.1960913137953058,False
12.0,5.0,2.0,0.4,2.34020559139488,0.7000000000000001,5.416570263505008e-10,-1.1404595134450213,-1.245250932187338,-1.2442447394245122,-1.1015089740742365,0.27837664862831457,-0.2442447394245122,2.1964783775917867,False
10.0,6.0,2.0,0.4,2.340286754294169,0.7000000000000001,5.416570263505008e-10,-1.1404646861283416,-1.2452775266767795,-1.2443351012988908,-1.1015747498815514,0.27843631648539713,-0.2443351012988908,2.196828443710403,False
9.0,7.0,2.0,0.4,2.3402747630620886,0.7000000000000001,5.416570263505008e-10,-1.1404640317175154,-1.2452821175902737,-1.2443878870838418,-1.1016516808796992,0.27845925743559974,-0.24438788708384185,2.196936604353154,False
11.0,5.0,2.0,0.4,2.340973570134409,0.7000000000000001,5.416570263505008e-10,-1.140505432928007,-1.245357088109759,-1.2443144062037634,-1.1014328361181562,0.2784940406449625,-0.24431440620376343,2.1975245325048847,False
8.0,8.0,2.0,0.4,2.3407980580083905,0.7000000000000001,5.416570263505008e-10,-1.140495459156044,-1.2453643820599758,-1.2445175640390982,-1.10172001724214,0.278577160942973,-0.2445175640390982,2.1978403962753053,False
9.0,6.0,2.0,0.4,2.3414502653883718,0.7000000000000001,5.416570263505008e-10,-1.1405344773538193,-1.2454486652860404,-1.2444922865242325,-1.1014954460266049,0.2786448988480097,-0.2444922865242325,2.1985692677782427,False
10.0,5.0,2.0,0.4,2.3422016793301075,0.7,5.416570263505008e-10,-1.1405788546062487,-1.2455262656122081,-1.244420924678046,-1.101303370657355,0.27867952848112054,-0.244420924678046,2.19918618846809,False
8.0,7.0,2.0,0.4,2.3417325593874456,0.7000000000000001,5.416570263505008e-10,-1.140551536777485,-1.2455023542186716,-1.2446309409086467,-1.101605386745304,0.27874281137549883,-0.24463094090864668,2.199229424652345,False
12.0,4.0,2.0,0.4,2.3433815800834346,0.7000000000000001,5.416570263505008e-10,-1.1406456291340632,-1.2456030009208845,-1.2442566114226516,-1.1010883214595437,0.2786592387557598,-0.24425661142265165,2.1997524851194323,False
7.0,8.0,2.0,0.4,2.343112126420478,0.7000000000000001,5.416570263505008e-10,-1.1406343817857998,-1.2457176153695104,-1.2449433059001955,-1.101699365640862,0.2790441869949327,-0.24494330590019553,2.2015647528326627,False
11.0,4.0,2.0,0.4,2.3451348651428847,0.7000000000000001,5.416570263505008e-10,-1.1407490212492446,-1.2458121139985596,-1.2443076171867744,-1.1008704270263552,0.2788488702855336,-0.2443076171867744,2.201734563920115,False
8.0,6.0,2.0,0.4,2.343599476292883,0.7000000000000001,5.416570263505008e-10,-1.140663383085579,-1.2457636203391138,-1.2447671162271587,-1.10131506621244,0.27902431446981746,-0.24476711622715874,2.2017554032048787,False
9.0,5.0,2.0,0.4,2.3442371912264917,0.7000000000000001,5.416570263505008e-10,-1.1407005230156877,-1.245805369716879,-1.2445864328780638,-1.1010717772782865,0.2789819158829232,-0.2445864328780638,2.201914809571494,False
7.0,7.0,2.0,0.4,2.344725177332277,0.7000000000000001,5.416570263505008e-10,-1.1407311642152909,-1.2459533286617617,-1.245104197605922,-1.101433389076076,0.27931694938056717,-0.24510419760592206,2.2038963890557457,False
10.0,4.0,2.0,0.4,2.347745681926779,0.7000000000000001,5.416570263505008e-10,-1.1409029207550911,-1.2461217871334656,-1.2443742289943078,-1.1005370552630327,0.2791262485352868,-0.24437422899430783,2.2046604502273466,False
8.0,5.0,2.0,0.4,2.347752769147785,0.7000000000000001,5.416570263505008e-10,-1.1409106023370055,-1.2462843339256506,-1.2448456632168146,-1.1006322909414465,0.27949201974411153,-0.24484566321681456,2.2065661220906136,False
7.0,6.0,2.0,0.4,2.3477762684538552,0.7000000000000001,5.416570263505008e-10,-1.140913867887153,-1.2463725249223203,-1.2452572055646767,-1.100870996214809,0.2797451577841912,-0.24525720556467667,2.207864467792488,False
9.0,4.0,2.0,0.4,2.3517589160489076,0.7,5.416570263505008e-10,-1.1411393578009597,-1.2465942290673853,-1.2444572525508772,-1.1000072817040645,0.2795426320730787,-0.24445725255087725,2.2091067383749903,False
6.0,8.0,2.0,0.4,2.3483809662047683,0.7,5.416570263505008e-10,-1.14095068679783,-1.2465209438990228,-1.2458599149844831,-1.1014367325416103,0.2800948648343251,-0.24585991498448312,2.209981192149926,False
6.0,7.0,2.0,0.4,2.3512586609834396,0.7000000000000001,5.416570263505008e-10,-1.1411233052601313,-1.2469343548066127,-1.2460481672085904,-1.100797827880785,0.28054345845858575,-0.24604816720859035,2.2139503448942426,False
7.0,5.0,2.0,0.4,2.354122442729345,0.7,5.416570263505008e-10,-1.1412910817549815,-1.247144229954457,-1.245245933000258,-1.099739734029679,0.2803849689836966,-0.2452459330002581,2.214835662468298,False
8.0,4.0,2.0,0.4,2.3581595496998395,0.7000000000000001,5.416570263505008e-10,-1.1415161523250354,-1.2473398198590595,-1.2445472049216528,-1.0991278901162347,0.2801833574814623,-0.24454720492165283,2.216078310657667,False
6.0,6.0,2.0,0.4,2.3563923091283927,0.7,5.416570263505008e-10,-1.1414304757653764,-1.247619044358487,-1.2461287886063843,-1.099677065290149,0.2811802776521781,-0.24612878860638432,2.2202061459146543,False
7.0,4.0,2.0,0.4,2.368819378998891,0.7000000000000001,5.416570263505008e-10,-1.1421429605706575,-1.2485627857959207,-1.244597776341566,-1.0975947718467276,0.2811975425410651,-0.2445977763415661,2.2274173184119013,False
6.0,5.0,2.0,0.4,2.3663331865144563,0.7000000000000001,5.416570263505008e-10,-1.1420200186257843,-1.2487702991938763,-1.2458144278834278,-1.0977866493917223,0.2820084791292363,-0.24581442788342778,2.2302425819040255,False
6.0,4.0,2.0,0.4,2.387512098535788,0.7000000000000001,5.416570263505008e-10,-1.1432401837134298,-1.2506585178680378,-1.2444369014281342,-1.0947792181069655,0.2828422589976374,-0.24443690142813423,2.2466131321224863,False
12.0,8.0,3.0,0.4,3.787698367374531,0.7000000000000001,5.416570263505008e-10,-1.2214074218805613,-1.2425016800461575,-1.2029841320789205,-1.0757271050973016,0.252092482505778,-0.20298413207892052,2.8745366313345038,False
11.0,8.0,3.0,0.4,3.7878152074514526,0.7000000000000001,5.416570263505008e-10,-1.221414254282306,-1.2425134871387764,-1.2029958619364238,-1.075726972237238,0.25210607328746915,-0.20299586193642383,2.8746729092604077,False
12.0,7.0,3.0,0.4,3.7878359493018827,0.7000000000000001,5.416570263505008e-10,-1.2214154642092914,-1.242515206255056,-1.2029937636097308,-1.0757191004281192,0.252107410975005,-0.20299376360973076,2.8746916969679397,False
11.0,7.0,3.0,0.4,3.788033579734166,0.7000000000000001,5.416570263505008e-10,-1.221427018701096,-1.2425348930764082,-1.2030104161237039,-1.075712809398217,0.25212958495365,-0.20301041612370385,2.8749181117792113,False
10.0,8.0,3.0,0.4,3.788043329441504,0.7000000000000001,5.416570263505008e-10,-1.2214275940213208,-1.242536527815522,-1.2030184855215496,-1.0757257122158903,0.25213256321040944,-0.20301848552154955,2.8749387562652564,False
12.0,6.0,3.0,0.4,3.7881977025077136,0.7000000000000001,5.416570263505008e-10,-1.2214365765164403,-1.24254892290789,-1.20300820878772,-1.075688212699829,0.25214242927209307,-0.20300820878772008,2.87507791152487,False
10.0,7.0,3.0,0.4,3.7883991944284325,0.7000000000000001,5.416570263505008e-10,-1.221448394137168,-1.242571273223307,-1.2030406057143448,-1.0756995215019154,0.2521704772472617,-0.2030406057143448,2.875336327607991,False
9.0,8.0,3.0,0.4,3.7885086213459793,0.7000000000000001,5.416570263505008e-10,-1.2214548024652987,-1.2425834897272487,-1.203063816597064,-1.0757202118894358,0.25218646351441976,-0.20306381659706396,2.8754803422250865,False
11.0,6.0,3.0,0.4,3.788576727467493,0.7000000000000001,5.416570263505008e-10,-1.2214587129684733,-1.242585240534963,-1.2030300785242758,-1.0756637462506564,0.252181486901937,-0.2030300785242758,2.875494564194419,False
12.0,5.0,3.0,0.4,3.7892952595486435,0.7000000000000001,5.416570263505008e-10,-1.2215002075375239,-1.2426401274724361,-1.2030138192229012,-1.0755803337208703,0.2522275398672491,-0.20301381922290118,2.876139774711485,False
9.0,7.0,3.0,0.4,3.7891052736440725,0.7000000000000001,5.416570263505008e-10,-1.2214896738478882,-1.242641422420684,-1.203097206855665,-1.0756693250964142,0.2522490955288199,-0.2030972068556649,2.8761422161229824,False
10.0,6.0,3.0,0.4,3.7892349237053162,0.7000000000000001,5.416570263505008e-10,-1.22149715231045,-1.2426481808606682,-1.2030667624634834,-1.075618736096099,0.2522489639876728,-0.20306676246348343,2.8762163430428664,False
8.0,8.0,3.0,0.4,3.7895048984098008,0.7000000000000001,5.416570263505008e-10,-1.2215130604426685,-1.2426839435560044,-1.2031582777386518,-1.0756990576849361,0.252301465770453,-0.2031582777386518,2.8766379332789507,False
11.0,5.0,3.0,0.4,3.7901253359801874,0.7000000000000001,5.416570263505008e-10,-1.221548454450731,-1.2427127353021563,-1.2030326200971364,-1.0755073965857627,0.2522991230648586,-0.2030326200971364,2.876980159831603,False
9.0,6.0,3.0,0.4,3.7904258297804354,0.7000000000000001,5.416570263505008e-10,-1.221566697946025,-1.242761738161639,-1.2031297916535857,-1.0755308467791873,0.25237015787547534,-0.2031297916535857,2.877517768837627,False
8.0,7.0,3.0,0.4,3.790536217297789,0.7000000000000001,5.416570263505008e-10,-1.2215733292043525,-1.2427832735888922,-1.2032068344926015,-1.0755946652089197,0.2524073815535339,-0.20320683449260146,2.877770199811195,False
10.0,5.0,3.0,0.4,3.791467684124337,0.7000000000000001,5.416570263505008e-10,-1.2216264656733895,-1.2428297610877947,-1.2030603759608745,-1.0753859259022764,0.25241396089649015,-0.20306037596087445,2.878334461216347,False
7.0,8.0,3.0,0.4,3.7917578986022575,0.7000000000000001,5.416570263505008e-10,-1.221644804760717,-1.2429107852118897,-1.2033626421686265,-1.0756179567081272,0.25256012164642994,-0.20336264216862654,2.87924865583932,False
12.0,4.0,3.0,0.4,3.7931654148815417,0.7000000000000001,5.416570263505008e-10,-1.2217193420370676,-1.242896925320045,-1.2029153139540003,-1.0752255700022642,0.2524264407476835,-0.2029153139540003,2.8793256241090943,False
8.0,6.0,3.0,0.4,3.7926833152160957,0.7000000000000001,5.416570263505008e-10,-1.2216985162747813,-1.242976116335437,-1.2032399755970218,-1.0753466659936748,0.2525974227774175,-0.20323997559702178,2.879972276634902,False
9.0,5.0,3.0,0.4,3.793721760295015,0.7000000000000001,5.416570263505008e-10,-1.2217574366415822,-1.243025342479405,-1.2031006556321653,-1.0751737946549522,0.25260459468292606,-0.20310065563216528,2.8805973398304534,False
11.0,4.0,3.0,0.4,3.795230026749541,0.7000000000000001,5.416570263505008e-10,-1.2218371341263485,-1.2430462785339194,-1.2028892137379208,-1.0750364586438848,0.2525526141906198,-0.2028892137379208,2.881134412216585,False
7.0,7.0,3.0,0.4,3.7935989538678307,0.7000000000000001,5.416570263505008e-10,-1.2217523742841918,-1.2430859047661398,-1.203424781462409,-1.0753912530707836,0.25274280481727374,-0.20342478146240905,2.881237766928288,False
10.0,4.0,3.0,0.4,3.798321340490271,0.7000000000000001,5.416570263505008e-10,-1.2220134315366575,-1.243268630071488,-1.2028447193585474,-1.0747495087771248,0.25273950548328594,-0.20284471935854742,2.883831842783006,False
8.0,5.0,3.0,0.4,3.797673872068842,0.7000000000000001,5.416570263505008e-10,-1.2219870038171359,-1.243365907134713,-1.203155144545769,-1.0747820732240994,0.25293321819761627,-0.2031551445457691,2.884536129159441,False
7.0,6.0,3.0,0.4,3.7971965168066695,0.7000000000000001,5.416570263505008e-10,-1.2219620111457328,-1.243402106948888,-1.2034321170930835,-1.0749271890468433,0.2530443594657943,-0.2034321170930835,2.8848419087863,False
6.0,8.0,3.0,0.4,3.797182518375201,0.7000000000000001,5.416570263505008e-10,-1.2219620040812453,-1.2434558043978552,-1.203817164413394,-1.0752898025469535,0.25317761825355456,-0.20381716441339393,2.8855081320802274,False
9.0,4.0,3.0,0.4,3.8031043116279415,0.7000000000000001,5.416570263505008e-10,-1.2222860484318074,-1.2436099026066716,-1.2027642537379304,-1.0742980638247535,0.25302321085861945,-0.2027642537379304,2.8879765386111726,False
6.0,7.0,3.0,0.4,3.8005788641366265,0.7000000000000001,5.416570263505008e-10,-1.2221603858344716,-1.2437722101635051,-1.2038597359391734,-1.0747724343915,0.25349506069951144,-0.2038597359391734,2.8890791618422744,False
7.0,5.0,3.0,0.4,3.804957775017532,0.7000000000000001,5.416570263505008e-10,-1.222409918878068,-1.2439871531954345,-1.2032112058507296,-1.074010167645177,0.25352394310611226,-0.2032112058507296,2.891718904311242,False
8.0,4.0,3.0,0.4,3.81079169575244,0.7000000000000001,5.416570263505008e-10,-1.2227238456252416,-1.2441520666181702,-1.2026085635555908,-1.0735577144422228,0.2534676270903067,-0.20260856355559076,2.8945765917039505,False
6.0,6.0,3.0,0.4,3.8067911631841254,0.7000000000000001,5.416570263505008e-10,-1.2225220455265713,-1.2442992841674363,-1.2037460078415225,-1.073876314957918,0.25396978981346274,-0.20374600784152253,2.895069404333028,False
7.0,4.0,3.0,0.4,3.823710186832141,0.7000000000000001,5.416570263505008e-10,-1.2234586369953293,-1.2450474629126391,-1.2022832903651794,-1.0722855092136856,0.2541859934855968,-0.20228329036517945,2.905516337381278,False
6.0,5.0,3.0,0.4,3.819186820556588,0.7000000000000001,5.416570263505008e-10,-1.2232355002958482,-1.2451814242410728,-1.2031873497962737,-1.072374743639486,0.25463258874411077,-0.20318734979627373,2.905517946679036,False
6.0,4.0,3.0,0.4,3.846596491210612,0.7000000000000001,5.416570263505008e-10,-1.2247578411324747,-1.2465912404609718,-1.2015424472592866,-1.0699883917409019,0.255385717399804,-0.2015424472592866,2.9245069983237673,False
12.0,8.0,1.0,0.2,1.8361672787388774,0.7000000000000001,2.7082851324859864e-10,-1.113171212095028,-1.3611481319148009,-1.536417226657638,-1.3043089235203167,0.541593336615809,-0.5364172266576379,3.2396788040293254,False
12.0,7.0,1.0,0.2,1.8363516031377631,0.7000000000000001,2.7082851324859864e-10,-1.1131825735721774,-1.361203633120811,-1.5365480312376445,-1.3043645472277918,0.5417197969899992,-0.5365480312376445,3.240424720671771,False
