A,p0,p_high,zt,w,theta_star,theta_err_ppm,theta_abs_err_ppm,r_s_Mpc,D_M_Mpc,cmb_soft_pass,cmb_strict_pass,sn_shape_max,sn_shape_end,sn_shape_rms,sn_offset,sn_good_pass,sn_excellent_pass,score
1.2,0.2,0.24,1.7,0.45,0.010428971681054841,1514.5854352977208,1514.5854352977208,143.74939745460756,13783.659774984448,True,False,0.13891383896802742,0.13891383896802742,0.10534248458401634,-0.16847893160271118,False,False,10.762847715291972
1.2,0.2,0.23,1.5,0.6,0.010429164372256336,1533.0899489433723,1533.0899489433723,143.7493974542541,13783.4051054614,True,False,0.13910150278404862,0.13910150278404862,0.1056888324376063,-0.16845978430717898,False,False,10.885419515286573
1.2,0.2,0.23,1.3,0.25,0.010429232164900347,1539.6002093830662,1539.6002093830662,143.7493974542541,13783.315509845845,True,False,0.13902442771950993,0.13902442771950993,0.10528715997411026,-0.16848921092981803,False,False,10.880634829833623
1.2,0.195,0.24,1.7,0.8,0.010429263067638018,1542.567859833542,1542.567859833542,143.74939745460756,13783.274668817363,True,False,0.13890836095539072,0.13890836095539072,0.10543924562304093,-0.16849251493611916,False,False,10.90452020977781
1.2,0.2,0.24,1.9,0.6,0.010429296598309283,1545.787875896384,1545.787875896384,143.74939745460756,13783.230354951367,True,False,0.1388273898310383,0.1388273898310383,0.10541326920696367,-0.1684689695953049,False,False,10.915618842421472
1.2,0.2,0.24,2.1,0.8,0.010429336033275918,1549.574893012562,1549.574893012562,143.74939745460756,13783.178238380628,True,False,0.1388938344067062,0.1388938344067062,0.10558083895071088,-0.1684541686910895,False,False,10.9499225654324
1.2,0.195,0.23,1.3,0.8,0.010429396389703529,1555.371039020612,1555.371039020612,143.7493974542541,13783.09847309777,True,False,0.1390391570118652,0.1390391570118652,0.10563471352767129,-0.1684793975907155,False,False,10.986633094436373
1.2,0.195,0.24,1.5,0.45,0.010429475009115223,1562.9210151753375,1562.9210151753375,143.74939745460756,13782.994573453841,True,False,0.1386961287006443,0.1386961287006443,0.10494405182827347,-0.16853701071540428,False,False,10.955716498053564
1.2,0.19,0.24,1.3,0.45,0.010429476783830436,1563.0914445547146,1563.0914445547146,143.74939745460756,13782.992228092644,True,False,0.13873087489385463,0.13873087489385463,0.10478374632854762,-0.16858900876514107,False,False,10.944064687802326
1.2,0.2,0.23,1.7,0.8,0.01042947851626645,1563.2578137797454,1563.2578137797454,143.7493974542541,13782.989938572076,True,False,0.13899778662721474,0.13899778662721474,0.10571121146179005,-0.16844730137570707,False,False,11.030380985750794
1.2,0.2,0.24,1.7,0.35,0.010429488219743793,1564.18965772232,1564.18965772232,143.74939745460756,13782.977115068725,True,False,0.13862669953931336,0.13862669953931336,0.10503881482317766,-0.16848719803444587,False,False,10.967949238620472
1.2,0.2,0.23,1.5,0.45,0.010429612402430994,1576.1151645022808,1576.1151645022808,143.7493974542541,13782.813004704582,True,False,0.1388578433962806,0.1388578433962806,0.10538124608215066,-0.16847696510637888,False,False,11.061700083494271
1.2,0.19,0.24,1.5,0.8,0.010429724695365832,1586.898875065592,1586.898875065592,143.74939745460756,13782.664610359154,True,False,0.13869641773392516,0.13869641773392516,0.10514075232064028,-0.16853438541987487,False,False,11.090263310649377
1.2,0.195,0.23,1.3,0.6,0.010429735701973673,1587.9558611832529,1587.9558611832529,143.7493974542541,13782.650065336908,True,False,0.13885018973384433,0.13885018973384433,0.10533925636980891,-0.16850872252010163,False,False,11.116487056096195
1.2,0.185,0.24,1.3,0.8,0.010429865302258944,1600.4016305212947,1600.4016305212947,143.74939745460756,13782.478803774553,True,False,0.13863852019148482,0.13863852019148482,0.10498901913515102,-0.16856866699330197,False,False,11.143149988321696
1.2,0.2,0.23,1.5,0.35,0.010429975046694356,1610.9406036911648,1610.9406036911648,143.7493974542541,13782.33378418423,True,False,0.13866222727739816,0.13866222727739816,0.10513993776477178,-0.1684857704647816,False,False,11.209373977345
1.2,0.19,0.24,1.3,0.35,0.010429979973351986,1611.4137202768895,1611.4137202768895,143.74939745460756,13782.327274057976,True,False,0.13847069212267607,0.13847069212267607,0.1043981341963705,-0.1686092543105199,False,False,11.144273580130093
1.2,0.2,0.24,1.7,0.25,0.010429995643669808,1612.9185716022387,1612.9185716022387,143.74939745460756,13782.306567103144,True,False,0.13834372241128534,0.13834372241128534,0.10475393248314527,-0.16849100038166398,False,False,11.178106724177242
1.2,0.2,0.23,1.7,0.6,0.010430012950770355,1614.5806063800055,1614.5806063800055,143.7493974542541,13782.283697321473,True,False,0.13870342272027614,0.13870342272027614,0.10537551218903256,-0.16846829880167036,False,False,11.248698585226133
1.2,0.195,0.24,1.5,0.35,0.01043002244686584,1615.4925350363844,1615.4925350363844,143.74939745460756,13782.271149167413,True,False,0.1384016096864992,0.1384016096864992,0.10458177362682154,-0.16855021881592572,False,False,11.178277210663923
1.2,0.2,0.24,1.9,0.45,0.01043002513784341,1615.7509548851576,1615.7509548851576,143.74939745460756,13782.267593300381,True,False,0.13842037968571694,0.13842037968571694,0.10501263934658821,-0.16848343039145894,False,False,11.216224339330163
1.2,0.195,0.24,1.7,0.6,0.010430068413752788,1619.9068252591635,1619.9068252591635,143.74939745460756,13782.210408616664,True,False,0.13846632651587973,0.13846632651587973,0.1049355810344386,-0.16852401119954882,False,False,11.232036141133724
1.2,0.195,0.23,1.3,0.45,0.010430127770502774,1625.6069702660418,1625.6069702660418,143.7493974542541,13782.13197548632,True,False,0.13864219223852578,0.13864219223852578,0.10502131947766863,-0.16853284713831349,False,False,11.273016173830056
1.2,0.2,0.23,1.9,0.8,0.010430173203345085,1629.969975135938,1629.969975135938,143.7493974542541,13782.071941830449,True,False,0.13868401995063806,0.13868401995063806,0.1054591874283783,-0.1684562548621784,False,False,11.333235136445694
1.2,0.2,0.24,2.1,0.6,0.010430196238771002,1632.1821122232354,1632.1821122232354,143.74939745460756,13782.041503712462,True,False,0.1384251890898156,0.1384251890898156,0.10512913985675777,-0.16847520627414525,False,False,11.309536540422412
1.2,0.195,0.24,1.9,0.8,0.01043030253343289,1642.389796881972,1642.389796881972,143.74939745460756,13781.901051655863,True,False,0.1384381325944659,0.1384381325944659,0.1050611464563619,-0.16850594521545048,False,False,11.356406086173726
1.2,0.195,0.23,1.5,0.8,0.010430310973557993,1643.2003186334307,1643.2003186334307,143.7493974542541,13781.889899416705,True,False,0.13861556415110243,0.13861556415110243,0.10527098246897987,-0.16849461094107454,False,False,11.38313699866937
1.2,0.2,0.23,1.5,0.25,0.010430362354977908,1648.1345770665407,1648.1345770665407,143.7493974542541,13781.822007904593,True,False,0.13845520757059404,0.13845520757059404,0.10489153117039578,-0.1684905580286724,False,False,11.372170875040775
1.2,0.2,0.22,1.3,0.8,0.010430390938105447,1650.8794708108699,1650.8794708108699,143.74939745387985,13781.784240580935,True,False,0.13877577008131917,0.13877577008131917,0.10560912994972477,-0.16844614327155463,False,False,11.455628997575173
1.2,0.185,0.24,1.3,0.6,0.010430403980226849,1652.1319312843027,1652.1319312843027,143.74939745460756,13781.767007981332,True,False,0.13834031452760343,0.13834031452760343,0.10452465117401125,-0.16861474937966392,False,False,11.358871466030992
1.2,0.19,0.24,1.5,0.6,0.010430445078613584,1656.078689892175,1656.078689892175,143.74939745460756,13781.712704604428,True,False,0.1383002697672424,0.1383002697672424,0.1046313143967462,-0.16857332133515257,False,False,11.38708847259266
1.2,0.195,0.23,1.3,0.35,0.010430477210726359,1659.1643996427174,1659.1643996427174,143.7493974542541,13781.670248646626,True,False,0.13846107649310824,0.13846107649310824,0.10475150527933909,-0.16854701895555735,False,False,11.417589527805777
1.2,0.2,0.23,1.7,0.45,0.010430529249882595,1664.1618217834553,1664.1618217834553,143.7493974542541,13781.601490247693,True,False,0.13841760648695356,0.13841760648695356,0.10506054523548501,-0.1684821146865616,False,False,11.468272158818714
1.2,0.2,0.24,1.9,0.35,0.010430532454654503,1664.4695823093184,1664.4695823093184,143.74939745460756,13781.59725589666,True,False,0.13813007730651586,0.13813007730651586,0.10474604987141037,-0.16848913282491887,False,False,11.435527983687495
1.2,0.19,0.24,1.3,0.25,0.010430575081717897,1668.563142732119,1668.563142732119,143.74939745460756,13781.540934072093,True,False,0.13816581150153695,0.13816581150153695,0.10396093667512823,-0.16862236617168946,False,False,11.392290565542217
