H0,theta_star,r_s_Mpc,D_M_Mpc,model
62.34557595993322,0.010194574827782481,143.51332850119087,14077.421660595905,lcdm
62.3873121869783,0.010195856747940686,143.51332850116435,14075.651713148141,lcdm
62.42904841402337,0.010197138323732449,143.5133285011379,14073.882686001249,lcdm
62.47078464106845,0.010198419555409101,143.51332850111132,14072.114578282262,lcdm
62.512520868113526,0.010199700443221667,143.51332850108483,14070.347389119484,lcdm
62.5542570951586,0.01020098098742083,143.51332850105823,14068.581117642441,lcdm
62.595993322203675,0.010202261188256949,143.51332850103168,14066.815762981938,lcdm
62.637729549248746,0.010203541045980062,143.51332850100505,14065.051324269989,lcdm
62.679465776293824,0.010204820560839873,143.51332850097845,14063.287800639884,lcdm
62.721202003338895,0.010206099733085772,143.51332850095184,14061.525191226126,lcdm
62.76293823038397,0.010207378562966817,143.51332850092516,14059.763495164463,lcdm
62.80467445742905,0.010208657050731755,143.5133285008985,14058.002711591873,lcdm
62.84641068447412,0.010209935196628989,143.5133285008718,14056.242839646578,lcdm
62.8881469115192,0.01021121300090663,143.5133285008451,14054.483878468003,lcdm
62.92988313856427,0.010212490463812438,143.51332850081837,14052.72582719683,lcdm
62.97161936560935,0.010213767585593874,143.5133285007916,14050.968684974938,lcdm
63.01335559265442,0.010215044366498076,143.51332850076486,14049.21245094544,lcdm
63.0550918196995,0.010216320806771857,143.51332850073808,14047.457124252667,lcdm
63.09682804674458,0.010217596906661712,143.5133285007113,14045.702704042169,lcdm
63.13856427378965,0.010218872666413822,143.51332850068445,14043.949189460696,lcdm
63.180300500834726,0.010220148086274057,143.51332850065768,14042.196579656225,lcdm
63.2220367278798,0.010221423166487957,143.51332850063082,14040.44487377793,lcdm
63.263772954924875,0.01022269790730076,143.51332850060396,14038.694070976197,lcdm
63.30550918196995,0.010223972308957375,143.51332850057705,14036.944170402621,lcdm
63.347245409015024,0.010225246371702416,143.51332850055013,14035.195171209982,lcdm
63.3889816360601,0.010226520095780163,143.51332850052322,14033.447072552282,lcdm
63.43071786310517,0.010227793481434601,143.5133285004963,14031.6998735847,lcdm
63.47245409015025,0.010229066528909385,143.51332850046933,14029.95357346362,lcdm
63.51419031719533,0.010230339238447883,143.51332850044236,14028.208171346601,lcdm
63.5559265442404,0.010231611610293125,143.5133285004154,14026.463666392425,lcdm
63.59766277128548,0.010232883644687848,143.51332850038838,14024.720057761022,lcdm
63.63939899833055,0.010234155341874477,143.51332850036135,14022.977344613533,lcdm
63.68113522537563,0.010235426702095117,143.51332850033432,14021.235526112281,lcdm
63.722871452420705,0.01023669772559159,143.51332850030724,14019.494601420738,lcdm
63.764607679465776,0.010237968412605379,143.51332850028015,14017.7545697036,lcdm
63.806343906510854,0.010239238763377685,143.51332850025304,14016.015430126698,lcdm
63.848080133555925,0.01024050877814939,143.51332850022595,14014.277181857064,lcdm
63.889816360601,0.010241778457161066,143.5133285001988,14012.53982406289,lcdm
63.93155258764608,0.010243047800653002,143.51332850017167,14010.803355913518,lcdm
63.97328881469115,0.010244316808865154,143.5133285001445,14009.067776579494,lcdm
64.01502504173622,0.010245585482037195,143.5133285001173,14007.333085232493,lcdm
64.0567612687813,0.010246853820408491,143.51332850009015,14005.599281045368,lcdm
64.09849749582638,0.010248121824218094,143.5133285000629,14003.866363192126,lcdm
64.14023372287146,0.01024938949370477,143.51332850003567,14002.134330847934,lcdm
64.18196994991652,0.010250656829106971,143.5133285000084,14000.403183189108,lcdm
64.2237061769616,0.010251923830662854,143.51332849998113,13998.672919393124,lcdm
64.26544240400668,0.01025319049861028,143.51332849995381,13996.943538638598,lcdm
64.30717863105176,0.010254456833186801,143.51332849992653,13995.215040105304,lcdm
64.34891485809683,0.010255722834629678,143.51332849989922,13993.487422974153,lcdm
64.3906510851419,0.010256988503175874,143.51332849987185,13991.76068642719,lcdm
64.43238731218698,0.010258253839062044,143.5133284998445,13990.03482964763,lcdm
64.47412353923205,0.010259518842524561,143.5133284998171,13988.309851819791,lcdm
64.51585976627713,0.01026078351379949,143.5133284997897,13986.585752129158,lcdm
64.55759599332221,0.010262047853122602,143.51332849976228,13984.862529762335,lcdm
64.59933222036727,0.010263311860729379,143.51332849973488,13983.140183907057,lcdm
64.64106844741235,0.010264575536855005,143.51332849970743,13981.418713752184,lcdm
64.68280467445743,0.010265838881734365,143.51332849967994,13979.698118487715,lcdm
64.72454090150251,0.01026710189560206,143.51332849965243,13977.978397304767,lcdm
64.76627712854759,0.010268364578692395,143.51332849962495,13976.259549395583,lcdm
64.80801335559265,0.01026962693123938,143.51332849959746,13974.541573953526,lcdm
64.84974958263773,0.010270888953476724,143.5133284995699,13972.824470173076,lcdm
64.8914858096828,0.010272150645637872,143.51332849954233,13971.10823724982,lcdm
64.93322203672788,0.010273412007955948,143.51332849951478,13969.39287438049,lcdm
64.97495826377295,0.010274673040663814,143.5133284994872,13967.678380762884,lcdm
65.01669449081803,0.010275933743994017,143.5133284994596,13965.964755595953,lcdm
65.0584307178631,0.01027719411817883,143.51332849943194,13964.251998079728,lcdm
65.10016694490818,0.010278454163450244,143.51332849940428,13962.540107415347,lcdm
65.14190317195326,0.010279713880039941,143.51332849937666,13960.82908280508,lcdm
65.18363939899834,0.010280973268179337,143.51332849934892,13959.11892345225,lcdm
65.2253756260434,0.010282232328099552,143.51332849932126,13957.40962856133,lcdm
65.26711185308848,0.010283491060031421,143.51332849929352,13955.701197337845,lcdm
65.30884808013356,0.010284749464205495,143.51332849926578,13953.993628988444,lcdm
65.35058430717864,0.01028600754085204,143.51332849923807,13952.28692272086,lcdm
65.3923205342237,0.010287265290201037,143.51332849921027,13950.581077743907,lcdm
65.43405676126878,0.010288522712482177,143.51332849918248,13948.876093267514,lcdm
65.47579298831386,0.010289779807924887,143.51332849915468,13947.171968502662,lcdm
65.51752921535893,0.010291036576758294,143.51332849912686,13945.468702661434,lcdm
65.55926544240401,0.010292293019211253,143.513328499099,13943.766294956991,lcdm
65.60100166944908,0.010293549135512326,143.51332849907115,13942.06474460359,lcdm
65.64273789649415,0.010294804925889809,143.51332849904327,13940.364050816535,lcdm
65.68447412353923,0.010296060390571706,143.51332849901536,13938.664212812231,lcdm
65.72621035058431,0.010297315529785753,143.51332849898748,13936.965229808146,lcdm
65.76794657762939,0.010298570343759387,143.51332849895954,13935.267101022828,lcdm
65.80968280467445,0.010299824832719793,143.51332849893157,13933.569825675875,lcdm
65.85141903171953,0.010301078996893854,143.5133284989036,13931.873402987982,lcdm
65.89315525876461,0.010302332836508193,143.5133284988756,13930.17783218088,lcdm
65.93489148580969,0.010303586351789153,143.51332849884764,13928.483112477381,lcdm
65.97662771285476,0.010304839542962784,143.5133284988196,13926.789243101355,lcdm
66.01836393989983,0.01030609241025489,143.5133284987916,13925.096223277726,lcdm
66.0601001669449,0.010307344953890966,143.51332849876354,13923.404052232487,lcdm
66.10183639398998,0.010308597174096257,143.5133284987355,13921.712729192674,lcdm
66.14357262103506,0.010309849071095722,143.51332849870738,13920.022253386382,lcdm
66.18530884808013,0.01031110064511406,143.51332849867927,13918.33262404275,lcdm
66.2270450751252,0.01031235189637568,143.51332849865113,13916.643840391978,lcdm
66.26878130217028,0.010313602825104724,143.513328498623,13914.955901665311,lcdm
66.31051752921536,0.010314853431525068,143.51332849859483,13913.268807095026,lcdm
66.35225375626044,0.010316103715860312,143.51332849856666,13911.582555914461,lcdm
66.39398998330552,0.01031735367833378,143.51332849853844,13909.897147357984,lcdm
66.43572621035058,0.010318603319168536,143.51332849851022,13908.212580661002,lcdm
66.47746243739566,0.010319852638587366,143.51332849848202,13906.528855059974,lcdm
66.51919866444074,0.010321101636812796,143.5133284984538,13904.845969792366,lcdm
66.56093489148581,0.010322350314067062,143.5133284984255,13903.163924096707,lcdm
66.60267111853088,0.010323598670572157,143.51332849839721,13901.482717212542,lcdm
66.64440734557596,0.010324846706549798,143.51332849836894,13899.80234838044,lcdm
66.68614357262103,0.01032609442222142,143.5133284983406,13898.122816842017,lcdm
66.72787979966611,0.010327341817808214,143.5133284983123,13896.444121839895,lcdm
66.76961602671119,0.010328588893531086,143.5133284982839,13894.766262617728,lcdm
66.81135225375625,0.010329835649610689,143.51332849825553,13893.089238420194,lcdm
66.85308848080133,0.010331082086267403,143.51332849822717,13891.413048492988,lcdm
66.89482470784641,0.010332328203721349,143.51332849819875,13889.737692082816,lcdm
66.93656093489149,0.010333574002192371,143.5133284981703,13888.063168437417,lcdm
66.97829716193657,0.01033481948190007,143.51332849814185,13886.389476805523,lcdm
67.02003338898163,0.010336064643063771,143.5133284981134,13884.716616436892,lcdm
67.06176961602671,0.010337309485902531,143.51332849808495,13883.044586582295,lcdm
67.10350584307179,0.010338554010635157,143.5133284980564,13881.373386493491,lcdm
67.14524207011686,0.010339798217480187,143.5133284980279,13879.703015423269,lcdm
67.18697829716194,0.010341042106655903,143.51332849799937,13878.033472625406,lcdm
67.228714524207,0.010342285678380315,143.51332849797083,13876.364757354699,lcdm
67.27045075125208,0.010343528932871184,143.51332849794227,13874.696868866926,lcdm
67.31218697829716,0.01034477187034601,143.51332849791365,13873.029806418868,lcdm
