A,p0,p_high,zt,w,theta_star,theta_err_ppm,theta_abs_err_ppm,r_s_Mpc,D_M_Mpc,cmb_soft_pass,cmb_strict_pass,sn_shape_max,sn_shape_end,sn_shape_rms,sn_offset,sn_good_pass,sn_excellent_pass,score
0.95,0.195,0.22,1.3,0.8,0.010458669889404186,4366.5625748268385,4366.5625748268385,143.7493974503409,13744.519998281547,False,False,,,,,False,False,128.79198237480998
1.05,0.17,0.2,1.3,0.8,0.010458670532218441,4366.624305539294,4366.624305539294,143.7493974510424,13744.519153578403,False,False,,,,,False,False,128.79282472769768
0.95,0.19,0.24,1.7,0.6,0.010458674867797451,4367.040659686952,4367.040659686952,143.74939745091697,13744.513455860964,False,False,,,,,False,False,128.7985064427485
1.05,0.175,0.21,1.9,0.45,0.01045867494041163,4367.047632968801,4367.047632968801,143.74939745140964,13744.513360480441,False,False,,,,,False,False,128.79860160721626
0.95,0.2,0.22,1.9,0.8,0.010458700979098448,4369.548179085061,4369.548179085061,143.7493974503409,13744.479141111486,False,False,,,,,False,False,128.83273638960245
0.95,0.19,0.23,1.5,0.8,0.010458704592174156,4369.895149824931,4369.895149824931,143.74939745063716,13744.47439295678,False,False,,,,,False,False,128.83747440697414
1.0,0.18,0.24,2.1,0.6,0.010458705080689511,4369.942062911677,4369.942062911677,143.74939745165508,13744.473751063848,False,False,,,,,False,False,128.83811505188243
0.95,0.18,0.24,1.3,0.6,0.010458706410003116,4370.069719501906,4370.069719501906,143.74939745091697,13744.472004054864,False,False,,,,,False,False,128.83985836454292
1.05,0.18,0.2,2.1,0.35,0.010458716244125187,4371.014109513669,4371.014109513669,143.7493974510424,13744.459080414244,False,False,,,,,False,False,128.85275678994932
1.0,0.175,0.24,1.7,0.45,0.01045872282872323,4371.646441365923,4371.646441365923,143.74939745165508,13744.450427242422,False,False,,,,,False,False,128.86139470048022
1.0,0.19,0.2,1.3,0.6,0.01045872376926607,4371.736763537762,4371.736763537762,143.7493974503686,13744.44919109438,False,False,,,,,False,False,128.86262864010567
1.0,0.185,0.23,2.1,0.45,0.010458745315713941,4373.805911145671,4373.805911145671,143.74939745136058,13744.420875741333,False,False,,,,,False,False,128.89090335683252
1.0,0.18,0.22,1.5,0.45,0.010458761900446752,4375.398575534239,4375.398575534239,143.74939745104865,13744.399080823161,False,False,,,,,False,False,128.91267608560477
1.05,0.17,0.23,1.9,0.35,0.010458764495089045,4375.647744117641,4375.647744117641,143.74939745208394,13744.395671169577,False,False,,,,,False,False,128.91608309469032
0.95,0.195,0.24,1.7,0.25,0.010458781454519107,4377.276391417386,4377.276391417386,143.74939745091697,13744.373383842405,False,False,,,,,False,False,128.93835719821877
0.95,0.195,0.23,1.9,0.8,0.010458785725226283,4377.68651579575,4377.68651579575,143.74939745063716,13744.367771482099,False,False,,,,,False,False,128.94396754778114
0.95,0.2,0.22,1.5,0.25,0.010458787970583855,4377.902141883,4377.902141883,143.7493974503409,13744.364820727518,False,False,,,,,False,False,128.94691744359963
0.95,0.2,0.23,2.1,0.45,0.010458788818924833,4377.983609729323,4377.983609729323,143.74939745063716,13744.363705912809,False,False,,,,,False,False,128.94803201102906
1.0,0.185,0.23,1.9,0.25,0.010458803596405119,4379.4027201167455,4379.4027201167455,143.74939745136058,13744.344286259458,False,False,,,,,False,False,128.9674502890093
0.95,0.195,0.24,1.9,0.45,0.010458811356096222,4380.147898458007,4380.147898458007,143.74939745091697,13744.334088895146,False,False,,,,,False,False,128.97764939432201
1.0,0.19,0.2,1.3,0.45,0.010458813805505804,4380.383120059571,4380.383120059571,143.7493974503686,13744.330869978297,False,False,,,,,False,False,128.98086918516066
1.0,0.18,0.23,1.9,0.6,0.010458816553381944,4380.647003989599,4380.647003989599,143.74939745136058,13744.327258984003,False,False,,,,,False,False,128.98448152119227
0.95,0.2,0.23,1.9,0.25,0.010458824626931729,4381.422322795088,4381.422322795088,143.74939745063716,13744.316649165237,False,False,,,,,False,False,128.9950962041986
1.0,0.17,0.23,1.3,0.35,0.010458826047174342,4381.558711476066,4381.558711476066,143.74939745136058,13744.31478284289,False,False,,,,,False,False,128.9969636595497
1.0,0.19,0.21,2.1,0.45,0.010458826491022791,4381.601335112346,4381.601335112346,143.7493974507184,13744.314199504503,False,False,,,,,False,False,128.99754728102857
1.05,0.175,0.21,2.1,0.6,0.010458826992165248,4381.649460804485,4381.649460804485,143.74939745140964,13744.313541001578,False,False,,,,,False,False,128.99820624588787
1.05,0.17,0.21,1.5,0.35,0.010458831397627757,4382.072526001417,4382.072526001417,143.74939745140964,13744.30775163031,False,False,,,,,False,False,129.0039994111507
1.0,0.19,0.21,1.9,0.25,0.010458844978815766,4383.376754097417,4383.376754097417,143.7493974507184,13744.289904084117,False,False,,,,,False,False,129.021862138065
1.0,0.185,0.21,1.7,0.8,0.010458845208279019,4383.398789903146,4383.398789903146,143.7493974507184,13744.289602539404,False,False,,,,,False,False,129.02216398644433
1.0,0.185,0.24,2.1,0.25,0.010458846305418401,4383.504150347853,4383.504150347853,143.74939745165508,13744.288160844568,False,False,,,,,False,False,129.0236072439326
0.95,0.19,0.23,1.3,0.35,0.01045884941224059,4383.802504570224,4383.802504570224,143.74939745063716,13744.284077978886,False,False,,,,,False,False,129.02769437355653
0.95,0.195,0.22,1.3,0.6,0.010458856809945747,4384.512920691762,4384.512920691762,143.7493974503409,13744.274356413775,False,False,,,,,False,False,129.03742742455157
0.95,0.185,0.24,1.5,0.6,0.010458858835475156,4384.707436249816,4384.707436249816,143.74939745091697,13744.27169466489,False,False,,,,,False,False,129.04009265860068
1.05,0.175,0.22,2.1,0.35,0.010458860766545673,4384.892880735376,4384.892880735376,143.74939745175647,13744.269157073182,False,False,,,,,False,False,129.0426337117559
1.05,0.175,0.2,1.5,0.35,0.010458863592392948,4385.164252386254,4385.164252386254,143.7493974510424,13744.265443484293,False,False,,,,,False,False,129.04635237563483
1.0,0.19,0.2,1.5,0.8,0.010458866198783558,4385.414549183615,4385.414549183615,143.7493974503686,13744.262018294841,False,False,,,,,False,False,129.04978245029895
1.0,0.18,0.23,2.1,0.8,0.01045887013783813,4385.792824312501,4385.792824312501,143.74939745136058,13744.25684197986,False,False,,,,,False,False,129.05496671529846
0.95,0.2,0.22,1.7,0.45,0.010458881019881237,4386.837848234724,4386.837848234724,143.7493974503409,13744.242541538464,False,False,,,,,False,False,129.06929110422604
0.95,0.19,0.24,1.9,0.8,0.010458881893044678,4386.9216998308575,4386.9216998308575,143.74939745091697,13744.241394150613,False,False,,,,,False,False,129.0704406256982
1.05,0.18,0.2,2.1,0.25,0.010458892169644227,4387.9085818218655,4387.9085818218655,143.7493974510424,13744.227889475624,False,False,,,,,False,False,129.0839714412906
1.0,0.19,0.2,1.3,0.35,0.010458894357028153,4388.118640586391,4388.118640586391,143.7493974503686,13744.22501492924,False,False,,,,,False,False,129.086851881034
1.0,0.175,0.22,1.3,0.45,0.010458898417706884,4388.508595521547,4388.508595521547,143.74939745104865,13744.219678783891,False,False,,,,,False,False,129.09219952026015
1.05,0.17,0.21,1.7,0.6,0.010458902952799025,4388.94410930601,4388.94410930601,143.74939745140964,13744.213719177807,False,False,,,,,False,False,129.09817249158115
1.05,0.175,0.2,1.7,0.6,0.01045891405443279,4390.01022094941,4390.01022094941,143.7493974510424,13744.199130321495,False,False,,,,,False,False,129.11279646881295
1.05,0.17,0.2,1.3,0.6,0.010458915187983775,4390.119078071689,4390.119078071689,143.7493974510424,13744.197640707114,False,False,,,,,False,False,129.11428987445157
1.0,0.185,0.21,1.5,0.45,0.010458922427037953,4390.814258628797,4390.814258628797,143.7493974507184,13744.188127746667,False,False,,,,,False,False,129.12382789652804
0.95,0.195,0.23,1.5,0.25,0.010458951920614423,4393.646584567987,4393.646584567987,143.74939745063716,13744.149370006135,False,False,,,,,False,False,129.16270360950926
1.0,0.185,0.22,1.7,0.25,0.010458962454355085,4394.65816032402,4394.65816032402,143.74939745104865,13744.135527629873,False,False,,,,,False,False,129.17659429078515
0.95,0.195,0.24,2.1,0.6,0.01045896541676987,4394.942646820387,4394.942646820387,143.74939745091697,13744.131634705444,False,False,,,,,False,False,129.18050135756343
0.95,0.185,0.24,1.3,0.25,0.010458966820580498,4395.0774575057185,4395.0774575057185,143.74939745091697,13744.12978995745,False,False,,,,,False,False,129.1823529023046
1.0,0.19,0.2,1.5,0.6,0.010458982292923477,4396.563296919132,4396.563296919132,143.7493974503686,13744.109457726983,False,False,,,,,False,False,129.20276378721317
1.0,0.18,0.21,1.3,0.8,0.010458982883817757,4396.620041654629,4396.620041654629,143.7493974507184,13744.10868126851,False,False,,,,,False,False,129.20354342293618
1.0,0.19,0.2,1.3,0.25,0.010458989682935012,4397.272974207093,4397.272974207093,143.7493974503686,13744.099746547365,False,False,,,,,False,False,129.2125150151439
1.0,0.18,0.23,1.7,0.35,0.010459000020968875,4398.265755855673,4398.265755855673,143.74939745136058,13744.086161503255,False,False,,,,,False,False,129.2261588423948
1.0,0.185,0.22,1.9,0.45,0.010459001508203655,4398.408577925717,4398.408577925717,143.74939745104865,13744.084207110682,False,False,,,,,False,False,129.22812190370394
0.95,0.2,0.22,1.9,0.6,0.010459015087193673,4399.712594944259,4399.712594944259,143.7493974503409,13744.066363031821,False,False,,,,,False,False,129.24604830954866
0.95,0.185,0.23,1.3,0.8,0.010459018040590436,4399.996215422427,4399.996215422427,143.74939745063716,13744.062482037958,False,False,,,,,False,False,129.24994796208074
1.0,0.19,0.21,2.1,0.35,0.010459021103233832,4400.290327068783,4400.290327068783,143.7493974507184,13744.058457466199,False,False,,,,,False,False,129.2539921288986
0.95,0.2,0.22,2.1,0.8,0.010459036413710364,4401.760622130091,4401.760622130091,143.7493974503409,13744.038338169004,False,False,,,,,False,False,129.27421339771107
1.05,0.175,0.2,1.9,0.8,0.010459047383383937,4402.814061377612,4402.814061377612,143.7493974510424,13744.023923193423,False,False,,,,,False,False,129.28870571728817
1.05,0.175,0.21,1.9,0.35,0.010459063731432492,4404.383996513354,4404.383996513354,143.74939745140964,13744.002440620128,False,False,,,,,False,False,129.31030998241084
0.95,0.2,0.23,2.1,0.35,0.010459064104290823,4404.419802829473,4404.419802829473,143.74939745063716,13744.001950582182,False,False,,,,,False,False,129.3108028118069
1.05,0.17,0.24,2.1,0.35,0.010459072562387354,4405.232050412393,4405.232050412393,143.7493974523932,13743.990836179975,False,False,,,,,False,False,129.32198346559466
0.95,0.195,0.22,1.3,0.45,0.010459073372030066,4405.309801988493,4405.309801988493,143.7493974503409,13743.989772053745,False,False,,,,,False,False,129.32305383046233
1.0,0.19,0.2,1.7,0.8,0.010459075197046405,4405.485061883572,4405.485061883572,143.7493974503686,13743.987373851445,False,False,,,,,False,False,129.3254666101239
0.95,0.2,0.22,1.7,0.35,0.01045908086554813,4406.02941921132,4406.02941921132,143.7493974503409,13743.979925028278,False,False,,,,,False,False,129.3329613171182
1.0,0.19,0.2,1.5,0.45,0.010459103844341018,4408.236117717791,4408.236117717791,143.7493974503686,13743.949729320775,False,False,,,,,False,False,129.3633526086744
0.95,0.195,0.23,1.7,0.45,0.010459107395235959,4408.577117116721,4408.577117116721,143.74939745063716,13743.94506323875,False,False,,,,,False,False,129.3680503086956
1.05,0.17,0.21,1.9,0.8,0.010459110963546034,4408.91978892505,4408.91978892505,143.74939745140964,13743.940374323476,False,False,,,,,False,False,129.3727714143358
1.0,0.175,0.22,1.5,0.8,0.01045911368975782,4409.181592384681,4409.181592384681,143.74939745104865,13743.936791873342,False,False,,,,,False,False,129.37637861659985
1.0,0.18,0.24,1.9,0.35,0.010459119733054457,4409.7619420022265,4409.7619420022265,143.74939745165508,13743.928850661972,False,False,,,,,False,False,129.38437560176757
0.95,0.19,0.24,1.5,0.25,0.010459138953690834,4411.607737375179,4411.607737375179,143.74939745091697,13743.903593535346,False,False,,,,,False,False,129.4098169194821
1.0,0.185,0.22,2.1,0.6,0.01045913928828523,4411.639869130605,4411.639869130605,143.74939745104865,13743.90315387188,False,False,,,,,False,False,129.41025989828546
1.05,0.175,0.2,1.5,0.25,0.010459143091774195,4412.005125628583,4412.005125628583,143.7493974510424,13743.898155872543,False,False,,,,,False,False,129.41529566964513
0.95,0.19,0.23,1.5,0.6,0.010459151669708228,4412.828881441707,4412.828881441707,143.74939745063716,13743.886883958654,False,False,,,,,False,False,129.42665427638448
1.0,0.18,0.22,1.5,0.35,0.010459161508204157,4413.773691483712,4413.773691483712,143.74939745104865,13743.87395569824,False,False,,,,,False,False,129.43968468692773
1.0,0.185,0.21,1.5,0.35,0.010459170440608996,4414.631487822817,4414.631487822817,143.7493974507184,13743.862218039201,False,False,,,,,False,False,129.45151745824484
1.0,0.175,0.24,1.9,0.6,0.010459172866590188,4414.864459550237,4414.864459550237,143.74939745165508,13743.859030271393,False,False,,,,,False,False,129.4547315565622
1.0,0.175,0.23,1.5,0.35,0.010459174904093519,4415.060124987469,4415.060124987469,143.74939745136058,13743.856352865832,False,False,,,,,False,False,129.45743110508494
0.95,0.195,0.22,1.5,0.8,0.010459183456675831,4415.881446225177,4415.881446225177,143.7493974503409,13743.845114275084,False,False,,,,,False,False,129.46876397986838
1.0,0.19,0.21,2.1,0.25,0.010459186835108589,4416.205883742703,4416.205883742703,143.7493974507184,13743.840674897549,False,False,,,,,False,False,129.47324126188073
1.0,0.185,0.23,2.1,0.35,0.010459187281493533,4416.248750963599,4416.248750963599,143.74939745136058,13743.840088389134,False,False,,,,,False,False,129.47383285998055
1.05,0.17,0.2,1.3,0.45,0.010459200779903567,4417.54502972842,4417.54502972842,143.7493974510424,13743.822350866827,False,False,,,,,False,False,129.4917251401223
1.0,0.19,0.2,1.5,0.35,0.010459202343377853,4417.695173227613,4417.695173227613,143.7493974503686,13743.820296332846,False,False,,,,,False,False,129.49379788056024
1.05,0.17,0.22,1.7,0.25,0.010459204788022258,4417.929937219979,4417.929937219979,143.74939745175647,13743.817084103406,False,False,,,,,False,False,129.49703895341332
1.0,0.17,0.24,1.5,0.35,0.010459210008015798,4418.431223427855,4418.431223427855,143.74939745165508,13743.810224815017,False,False,,,,,False,False,129.5039601190034
1.0,0.185,0.21,1.7,0.6,0.01045921146245635,4418.570896203983,4418.570896203983,143.7493974507184,13743.808313534066,False,False,,,,,False,False,129.5058886949701
1.0,0.18,0.21,1.3,0.6,0.010459217590970528,4419.159429428836,4419.159429428836,143.7493974507184,13743.800260434171,False,False,,,,,False,False,129.51401572298406
0.95,0.19,0.23,1.3,0.25,0.010459218127585507,4419.210961616816,4419.210961616816,143.74939745063716,13743.799555294432,False,False,,,,,False,False,129.51472738011597
1.0,0.18,0.22,1.7,0.6,0.010459218527407063,4419.249357264272,4419.249357264272,143.74939745104865,13743.79902995348,False,False,,,,,False,False,129.51525762762606
1.0,0.19,0.2,1.7,0.6,0.010459220939702068,4419.481014680279,4419.481014680279,143.7493974503686,13743.795860044555,False,False,,,,,False,False,129.51845693612412
1.0,0.175,0.24,2.1,0.8,0.010459235568752516,4420.885871059534,4420.885871059534,143.74939745165508,13743.776637091292,False,False,,,,,False,False,129.5378623202091
0.95,0.18,0.24,1.3,0.45,0.010459236324171825,4420.958415455944,4420.958415455944,143.74939745091697,13743.775644375186,False,False,,,,,False,False,129.53886454873552
1.0,0.175,0.23,1.7,0.6,0.010459241640383055,4421.468941637129,4421.468941637129,143.74939745136058,13743.768658747229,False,False,,,,,False,False,129.545918127909
0.95,0.195,0.24,1.9,0.35,0.01045925779078354,4423.019896241451,4423.019896241451,143.74939745091697,13743.747436609285,False,False,,,,,False,False,129.56735156648082
1.05,0.175,0.22,2.1,0.25,0.010459261935456295,4423.417917287268,4423.417917287268,143.74939745175647,13743.74199047968,False,False,,,,,False,False,129.57285323590318
1.05,0.17,0.22,1.9,0.45,0.01045926404801319,4423.620790265319,4423.620790265319,143.74939745175647,13743.739214525584,False,False,,,,,False,False,129.57565765010557
0.95,0.195,0.22,1.3,0.35,0.01045926657711691,4423.863665051154,4423.863665051154,143.7493974503409,13743.735891084374,False,False,,,,,False,False,129.57901519837475
1.0,0.175,0.22,1.3,0.35,0.010459267994199842,4423.9997503017885,4423.9997503017885,143.74939745104865,13743.73402907015,False,False,,,,,False,False,129.58089654792232
1.0,0.19,0.2,1.9,0.8,0.01045927071143148,4424.260691380189,4424.260691380189,143.7493974503686,13743.73045849721,False,False,,,,,False,False,129.58450416451862
0.95,0.2,0.22,1.7,0.25,0.010459276755428014,4424.841108210189,4424.841108210189,143.7493974503409,13743.722516543965,False,False,,,,,False,False,129.59252942641683
1.0,0.17,0.24,1.7,0.6,0.01045928032527586,4425.1839276937435,4425.1839276937435,143.74939745165508,13743.717825811667,False,False,,,,,False,False,129.5972699904985
1.05,0.17,0.21,1.5,0.25,0.010459282307483074,4425.374282936546,4425.374282936546,143.74939745140964,13743.715221126062,False,False,,,,,False,False,129.59990241261897
1.05,0.175,0.2,1.7,0.45,0.010459287751359693,4425.897069075157,4425.897069075157,143.7493974510424,13743.708067727192,False,False,,,,,False,False,129.6071326032001
1.05,0.17,0.23,2.1,0.45,0.010459297559158422,4426.838931204898,4426.838931204898,143.74939745208394,13743.695180200068,False,False,,,,,False,False,129.62016081692394
0.95,0.2,0.22,1.9,0.45,0.010459297821983309,4426.864170793771,4426.864170793771,143.7493974503409,13743.694834677048,False,False,,,,,False,False,129.62050997915253
0.95,0.2,0.23,2.1,0.25,0.010459298492074843,4426.928520996816,4426.928520996816,143.74939745063716,13743.693954193783,False,False,,,,,False,False,129.62140020314854
1.0,0.19,0.2,1.5,0.25,0.010459307502361145,4427.793796445458,4427.793796445458,143.7493974503686,13743.682114510715,False,False,,,,,False,False,129.63337172475138
0.95,0.185,0.24,1.7,0.8,0.010459308286860005,4427.869133408155,4427.869133408155,143.74939745091697,13743.681083720314,False,False,,,,,False,False,129.63441416029482
1.0,0.17,0.23,1.5,0.6,0.010459313279067935,4428.348544917589,4428.348544917589,143.74939745136058,13743.674523933045,False,False,,,,,False,False,129.6410481801152
1.0,0.185,0.21,1.9,0.8,0.010459332740391972,4430.2174539980515,4430.2174539980515,143.7493974507184,13743.648951484765,False,False,,,,,False,False,129.66691670267028
1.0,0.17,0.22,1.3,0.8,0.01045933503469279,4430.437780201213,4430.437780201213,143.74939745104865,13743.64593678692,False,False,,,,,False,False,129.669967069116
0.95,0.195,0.23,1.9,0.6,0.010459337811277392,4430.704421061,4430.704421061,143.74939745063716,13743.642288295223,False,False,,,,,False,False,129.67365885438983
0.9000000000000001,0.2,0.24,1.3,0.8,0.01045934026276272,4430.93984200067,4430.93984200067,143.74939745017886,13743.63906698347,False,False,,,,,False,False,129.67691856785768
0.95,0.19,0.24,1.7,0.45,0.010459350689604406,4431.941152038429,4431.941152038429,143.74939745091697,13743.625366131964,False,False,,,,,False,False,129.69078496114332
0.95,0.185,0.23,1.3,0.6,0.010459358339982424,4432.675832829982,4432.675832829982,143.74939745063716,13743.615313487644,False,False,,,,,False,False,129.70096099836715
1.0,0.19,0.2,1.7,0.45,0.010459361889604895,4433.0167100311255,4433.0167100311255,143.7493974503686,13743.610649253362,False,False,,,,,False,False,129.70568304908622
1.0,0.185,0.22,1.9,0.35,0.01045936897866158,4433.69748603518,4433.69748603518,143.74939745104865,13743.601334298022,False,False,,,,,False,False,129.7151146838667
1.05,0.17,0.2,1.5,0.8,0.010459370758240981,4433.868382531983,4433.868382531983,143.7493974510424,13743.598995932107,False,False,,,,,False,False,129.71748255252623
0.95,0.2,0.22,2.1,0.6,0.010459371072167956,4433.8985295544835,4433.8985295544835,143.7493974503409,13743.598583365432,False,False,,,,,False,False,129.71790026622722
0.95,0.195,0.23,2.1,0.8,0.010459371522220066,4433.9417489404705,4433.9417489404705,143.74939745063716,13743.597992025956,False,False,,,,,False,False,129.71849911405823
0.95,0.175,0.24,1.3,0.8,0.010459380285339263,4434.783288447759,4434.783288447759,143.74939745091697,13743.586477337292,False,False,,,,,False,False,129.73016064921174
1.05,0.17,0.23,1.9,0.25,0.010459381278817053,4434.878694066552,4434.878694066552,143.74939745208394,13743.585172022898,False,False,,,,,False,False,129.73148286107102
1.05,0.175,0.21,2.1,0.45,0.010459383936409102,4435.133907838419,4435.133907838419,143.74939745140964,13743.581679893992,False,False,,,,,False,False,129.73501996946575
1.0,0.18,0.22,1.9,0.8,0.010459407620210283,4437.408309672692,4437.408309672692,143.74939745104865,13743.550559525724,False,False,,,,,False,False,129.7665507918004
1.0,0.17,0.23,1.3,0.25,0.01045941533586046,4438.1492586775885,4438.1492586775885,143.74939745136058,13743.540421280613,False,False,,,,,False,False,129.77682631609443
1.05,0.175,0.21,1.9,0.25,0.010459419095918665,4438.510344434515,4438.510344434515,143.74939745140964,13743.535480617811,False,False,,,,,False,False,129.78183449633156
1.0,0.175,0.24,1.7,0.35,0.010459423845719396,4438.966477105697,4438.966477105697,143.74939745165508,13743.529239470077,False,False,,,,,False,False,129.7881615388565
1.0,0.185,0.21,1.5,0.25,0.010459435563306599,4440.091739964628,4440.091739964628,143.7493974507184,13743.513842660368,False,False,,,,,False,False,129.80377290515955
1.0,0.19,0.2,1.9,0.6,0.010459436624784652,4440.193675781958,4440.193675781958,143.7493974503686,13743.51244786363,False,False,,,,,False,False,129.80518731008453
1.0,0.19,0.2,2.1,0.8,0.010459450905714356,4441.565101444042,4441.565101444042,143.7493974503686,13743.49368300332,False,False,,,,,False,False,129.82421960994628
1.05,0.17,0.2,1.3,0.35,0.010459456842830454,4442.135254336272,4442.135254336272,143.7493974510424,13743.485881829223,False,False,,,,,False,False,129.83213377783932
0.95,0.195,0.23,1.7,0.35,0.010459459401793377,4442.38099655994,4442.38099655994,143.74939745063716,13743.482519372837,False,False,,,,,False,False,129.83554518530764
0.95,0.195,0.22,1.5,0.6,0.010459461040038854,4442.538320483112,4442.538320483112,143.7493974503409,13743.480366729002,False,False,,,,,False,False,129.8377292640014
1.0,0.19,0.2,1.7,0.35,0.010459467319184254,4443.1413191194415,4443.1413191194415,143.7493974503686,13743.472116090496,False,False,,,,,False,False,129.84610122135382
0.95,0.2,0.21,1.3,0.8,0.010459471053674878,4443.499949571629,4443.499949571629,143.74939745002712,13743.467209034585,False,False,,,,,False,False,129.8510809403798
1.05,0.17,0.22,2.1,0.6,0.01045947517233959,4443.895473014121,4443.895473014121,143.74939745175647,13743.461797385997,False,False,,,,,False,False,129.85657339855533
0.95,0.18,0.24,1.5,0.8,0.010459475391683005,4443.91653699205,4443.91653699205,143.74939745091697,13743.461509094546,False,False,,,,,False,False,129.8568659183616
0.95,0.19,0.23,1.7,0.8,0.01045948364946778,4444.709548244636,4444.709548244636,143.74939745063716,13743.450658575455,False,False,,,,,False,False,129.8678796379016
1.05,0.175,0.2,1.9,0.6,0.010459487173354156,4445.0479539580965,4445.0479539580965,143.7493974510424,13743.44602833379,False,False,,,,,False,False,129.87258017654227
1.0,0.18,0.21,1.3,0.45,0.010459490601449599,4445.377160680615,4445.377160680615,143.7493974507184,13743.441523891797,False,False,,,,,False,False,129.87715328234506
0.95,0.2,0.22,1.9,0.35,0.010459494425235161,4445.744366300644,4445.744366300644,143.7493974503409,13743.436499523634,False,False,,,,,False,False,129.88225464139674
0.95,0.195,0.22,1.3,0.25,0.010459494920314205,4445.791909711289,4445.791909711289,143.7493974503409,13743.435849005857,False,False,,,,,False,False,129.88291516320993
1.0,0.175,0.23,1.9,0.8,0.01045949495551207,4445.795289831277,4445.795289831277,143.74939745136058,13743.435802854496,False,False,,,,,False,False,129.88296212357182
1.05,0.17,0.21,1.7,0.45,0.010459504204807612,4446.683517805509,4446.683517805509,143.74939745140964,13743.423649596756,False,False,,,,,False,False,129.89530360550498
0.95,0.185,0.24,1.5,0.45,0.01045950527814363,4446.7865923665495,4446.7865923665495,143.74939745091697,13743.422239223713,False,False,,,,,False,False,129.89673593445454
1.05,0.175,0.2,2.1,0.8,0.010459526330825699,4448.808322676938,4448.808322676938,143.7493974510424,13743.394576807235,False,False,,,,,False,False,129.92483670612435
1.0,0.18,0.23,1.7,0.25,0.010459527855200905,4448.954711414878,4448.954711414878,143.74939745136058,13743.39257387058,False,False,,,,,False,False,129.92687191284475
0.95,0.2,0.21,1.3,0.6,0.010459544996214105,4450.600796499275,4450.600796499275,143.74939745002712,13743.370051188465,False,False,,,,,False,False,129.94976164031246
1.0,0.185,0.23,2.1,0.25,0.010459565173609953,4452.5384713588655,4452.5384713588655,143.74939745136058,13743.343539179627,False,False,,,,,False,False,129.9767169358293
1.0,0.185,0.21,1.7,0.45,0.010459565834520793,4452.601939921838,4452.601939921838,143.7493974507184,13743.34267071462,False,False,,,,,False,False,129.9776000553058
1.05,0.175,0.2,1.7,0.35,0.010459567861370606,4452.796582280862,4452.796582280862,143.7493974510424,13743.340007567549,False,False,,,,,False,False,129.98030844245645
1.0,0.19,0.2,1.7,0.25,0.010459570702119753,4453.069384987651,4453.069384987651,143.7493974503686,13743.336274904297,False,False,,,,,False,False,129.9841046054911
1.0,0.18,0.23,1.9,0.45,0.010459573488805272,4453.33699585842,4453.33699585842,143.74939745136058,13743.33261343911,False,False,,,,,False,False,129.98782874793952
1.0,0.19,0.2,1.9,0.45,0.010459586099532282,4454.548028683058,4454.548028683058,143.7493974503686,13743.316043528395,False,False,,,,,False,False,130.00468459350643
1.0,0.18,0.22,1.5,0.25,0.010459589223044774,4454.847985707993,4454.847985707993,143.74939745104865,13743.311939472454,False,False,,,,,False,False,130.00886027463525
1.0,0.17,0.24,1.9,0.8,0.010459594365998177,4455.341873600612,4455.341873600612,143.74939745165508,13743.305181982249,False,False,,,,,False,False,130.0157362666547
0.95,0.195,0.24,2.1,0.45,0.010459603618020952,4456.230363476409,4456.230363476409,143.74939745091697,13743.293025296844,False,False,,,,,False,False,130.0281078943267
1.0,0.18,0.24,2.1,0.45,0.010459613126673976,4457.143498057968,4457.143498057968,143.74939745165508,13743.280531577897,False,False,,,,,False,False,130.04082525356316
0.95,0.19,0.23,1.5,0.45,0.010459618834567138,4457.691638222526,4457.691638222526,143.74939745063716,13743.273031668376,False,False,,,,,False,False,130.04846053356098
1.0,0.19,0.2,2.1,0.6,0.010459628089169826,4458.580375852493,4458.580375852493,143.7493974503686,13743.260871694903,False,False,,,,,False,False,130.0608421374015
0.9000000000000001,0.2,0.24,1.3,0.6,0.010459628226311916,4458.593545876054,4458.593545876054,143.74939745017886,13743.260691481113,False,False,,,,,False,False,130.0610256364494
0.95,0.2,0.21,1.3,0.45,0.01045963080541622,4458.841222316066,4458.841222316066,143.74939745002712,13743.25730269472,False,False,,,,,False,False,130.0644766341016
1.0,0.18,0.21,1.5,0.8,0.010459641462256832,4459.864619601372,4459.864619601372,143.7493974507184,13743.243300397238,False,False,,,,,False,False,130.0787381643314
1.0,0.175,0.22,1.5,0.6,0.010459643954471342,4460.103951844047,4460.103951844047,143.74939745104865,13743.240025832612,False,False,,,,,False,False,130.08207384571074
0.95,0.2,0.22,2.1,0.45,0.01045965277824307,4460.95131593279,4460.95131593279,143.7493974503409,13743.228431956302,False,False,,,,,False,False,130.09388537987888
0.95,0.195,0.24,1.9,0.25,0.010459665176281961,4462.141923900625,4462.141923900625,143.74939745091697,13743.212141902879,False,False,,,,,False,False,130.11048523286183
1.0,0.185,0.22,2.1,0.45,0.010459665414550345,4462.164805280431,4462.164805280431,143.74939745104865,13743.211828848767,False,False,,,,,False,False,130.11080429606773
0.95,0.195,0.22,1.7,0.8,0.010459671774308805,4462.775545346833,4462.775545346833,143.7493974503409,13743.203472543013,False,False,,,,,False,False,130.1193212002277
0.95,0.2,0.22,1.9,0.25,0.010459673230515802,4462.915387758098,4462.915387758098,143.7493974503409,13743.20155919939,False,False,,,,,False,False,130.12127149732504
