z,t_gyr_since_zmax,sfrd_msun_yr_mpc3,rho_star_msun_mpc3,Omega_Lambda,q,minus_q,S_CBH_density_kB_mpc3,rho_bh_msun_mpc3,n_bh_mpc3,mean_bh_mass_msun,entropy_weighted_bh_mass_msun,dS_CBH_dt_kB_mpc3_Gyr,Omega_flux_4term_fit
3.36112037345782,1.246012201252348,0.0738905953624351,34864036.64912888,0.025547388907736637,0.4616789166383951,-0.4616789166383951,4.366247822678637e+88,7340.551675726505,0.0003267641344867628,22464373.843402542,89276708.37246251,6.708027584945143e+88,0.03709735175332986
3.358452817605869,1.2477271742493832,0.0739983585244855,34956610.03023261,0.02559312457981593,0.4616103131302761,-0.4616103131302761,4.377767262611497e+88,7358.048585389073,0.0003274611896103516,22469986.730777066,89299394.49659337,6.725948464089223e+88,0.03717042264168863
3.355785261753918,1.2494447329878906,0.07410627175070195,35049458.19791889,0.025638968048904063,0.4615415479266439,-0.4615415479266439,4.389334900646627e+88,7375.609786341907,0.00032816041543240097,22475623.01694257,89322175.22586863,6.743927135062146e+88,0.037243666921591936
3.3531177059019672,1.2511648828812032,0.07421433498032161,35142582.04075712,0.025684919627583572,0.46147262055862465,-0.46147262055862465,4.40095096579669e+88,7393.235525318412,0.0003288618176685319,22481282.800578084,89345050.95951752,6.761963853779447e+88,0.03731708504206668
3.3504501500500172,1.2528876293570748,0.07432254814997802,35235982.45015208,0.02573097962950335,0.461403530555745,-0.461403530555745,4.4126156883567845e+88,7410.926050085324,0.00032956540204242185,22486966.180786736,89368022.09848715,6.780058877607499e+88,0.03739067745326608
3.3477825941980663,1.2546129778577289,0.0744309111936805,35329660.320350945,0.0257771483693828,0.46133427744592587,-0.46133427744592587,4.424329299912909e+88,7428.681609447714,0.0003302711742857661,22492673.25709773,89391089.04545045,6.798212465385584e+88,0.03746444460647695
3.3451150383461155,1.2563409338399016,0.07453942404279355,35423616.548449986,0.02582342616301594,0.4612648607554761,-0.4612648607554761,4.436092033350445e+88,7446.502453253948,0.0003309791401382363,22498404.129468255,89414252.20481373,6.816424877395324e+88,0.037538386954106405
3.3424474824941646,1.258071502774891,0.07464808662601605,35517852.03440149,0.025869813327275608,0.4611952800090866,-0.4611952800090866,4.447904122862609e+88,7464.388832400629,0.0003316893053474418,22504158.89828508,89437511.98272337,6.83469637540717e+88,0.03761250494969847
3.3397799266422146,1.2598046901486022,0.07475689886936045,35612367.68102059,0.02591631018011764,0.46112553472982354,-0.46112553472982354,4.45976580395921e+88,7482.3409988377625,0.00033240167566888783,22509937.664366882,89460868.78707519,6.853027222705013e+88,0.03768679904794224
3.3371123707902637,1.2615405014615972,0.07486586069613181,35707164.39399217,0.025962917040585152,0.4610556244391223,-0.4610556244391223,4.471677313475273e+88,7500.359205573785,0.00033311625686593634,22515740.52896592,89484323.02752128,6.871417684031364e+88,0.0377612697046492
